subID,session_id,condition,category,num_strokes,draw_duration,mean_intensity,age,filename,age_numeric,site
IPAD2_THU4F09,Tsinghua_photodraw_production1573800333460,S,watch,3,21243,0.04103555484693878,NA,S_watch_sketch_age4_IPAD2_THU4F09.png,4,THU
110718_2,photodraw_e21541616746618,P,airplane,5,20.412,0.048828125,age5,P_airplane_sketch_age5_CDM_photodraw_e21541616746618.png,5,CDM
IPAD4_THU5M3,Tsinghua_photodraw_production1573780549952,S,airplane,5,19117,0.0302734375,NA,S_airplane_sketch_age5_IPAD4_THU5M3.png,5,THU
111418_1,photodraw_e21542218678125,P,bike,7,21.993,0.05309311224489796,age5,P_bike_sketch_age5_CDM_photodraw_e21542218678125.png,5,CDM
IPAD4_THU6F4,Tsinghua_photodraw_production1573781585420,P,bike,6,30090,0.02578922193877551,NA,P_bike_sketch_age5_IPAD4_THU6F4.png,5,THU
111418_1,photodraw_e21542218678125,S,bird,8,11.634,0.017378826530612245,age5,S_bird_sketch_age5_CDM_photodraw_e21542218678125.png,5,CDM
IPAD3_THU5M1,Tsinghua_photodraw_production1573779019443,S,bird,7,21635,0.01696029974489796,NA,S_bird_sketch_age5_IPAD3_THU5M1.png,5,THU
111218_8,photodraw_e21542061442525,S,car,3,15.962,0.029575892857142856,age5,S_car_sketch_age5_CDM_photodraw_e21542061442525.png,5,CDM
IPAD3_THU5F4,Tsinghua_photodraw_production1573781474552,S,car,15,29105,0.06953523596938775,NA,S_car_sketch_age5_IPAD3_THU5F4.png,5,THU
110218_2,photodraw_e21541195324779,S,cat,18,15.721,0.04119499362244898,age5,S_cat_sketch_age5_CDM_photodraw_e21541195324779.png,5,CDM
IPAD5_THU6M1,Tsinghua_photodraw_production1573778817054,P,cat,13,26396,0.06351642219387756,NA,P_cat_sketch_age5_IPAD5_THU6M1.png,5,THU
111418_1,photodraw_e21542218678125,S,chair,3,4.387,0.01251594387755102,age5,S_chair_sketch_age5_CDM_photodraw_e21542218678125.png,5,CDM
IPAD4_THU5M3,Tsinghua_photodraw_production1573780549952,P,chair,9,21802,0.029057716836734693,NA,P_chair_sketch_age5_IPAD4_THU5M3.png,5,THU
010919_3,photodraw_e21547062251659,S,cup,3,7.257,0.014170121173469387,age5,S_cup_sketch_age5_CDM_photodraw_e21547062251659.png,5,CDM
IPAD3_THU5M1,Tsinghua_photodraw_production1573779019443,S,cup,3,9383,0.02881855867346939,NA,S_cup_sketch_age5_IPAD3_THU5M1.png,5,THU
111218_6,photodraw_e21542057631101,P,hat,2,4.3,0.018494897959183673,age5,P_hat_sketch_age5_CDM_photodraw_e21542057631101.png,5,CDM
IPAD5_THU5F3,Tsinghua_photodraw_production1573781111110,P,hat,2,8896,0.015027104591836735,NA,P_hat_sketch_age5_IPAD5_THU5F3.png,5,THU
111218_5,photodraw_e21542053241209,S,house,9,20.453,0.03515625,age5,S_house_sketch_age5_CDM_photodraw_e21542053241209.png,5,CDM
IPAD4_THU5F6,Tsinghua_photodraw_production1573783407261,S,house,10,26977,0.042849170918367346,NA,S_house_sketch_age5_IPAD4_THU5F6.png,5,THU
112818_2,photodraw_e21543432563054,P,rabbit,12,23.74,0.04077646683673469,age5,P_rabbit_sketch_age5_CDM_photodraw_e21543432563054.png,5,CDM
IPAD5_THU5M9,Tsinghua_photodraw_production1573786717640,P,rabbit,4,30134,0.015684789540816327,NA,P_rabbit_sketch_age5_IPAD5_THU5M9.png,5,THU
110218_1,photodraw_e21541191137910,P,tree,6,13.211,0.07240513392857142,age5,P_tree_sketch_age5_CDM_photodraw_e21541191137910.png,5,CDM
IPAD2_THU5M01,Tsinghua_photodraw_production1573778450764,S,tree,2,12338,0.020786830357142856,NA,S_tree_sketch_age5_IPAD2_THU5M01.png,5,THU
111218_6,photodraw_e21542057631101,P,watch,11,22.981,0.0470344387755102,age5,P_watch_sketch_age5_CDM_photodraw_e21542057631101.png,5,CDM
IPAD3_THU5M3,Tsinghua_photodraw_production1573780632846,P,watch,7,16859,0.03224649234693878,NA,P_watch_sketch_age5_IPAD3_THU5M3.png,5,THU
111418_4,photodraw_e21542224218088,S,airplane,5,18.36,0.06670519770408163,age6,S_airplane_sketch_age6_CDM_photodraw_e21542224218088.png,6,CDM
IPAD2_THU6M3,Tsinghua_photodraw_production1577085989112,S,airplane,4,14722,0.040716677295918366,NA,S_airplane_sketch_age6_IPAD2_THU6M3.png,6,THU
111418_2,photodraw_e21542220695445,P,bike,14,16.353,0.06596779336734694,age6,P_bike_sketch_age6_CDM_photodraw_e21542220695445.png,6,CDM
IPAD2_THU6F32,Tsinghua_photodraw_production1576136080275,P,bike,16,30205,0.07170758928571429,NA,P_bike_sketch_age6_IPAD2_THU6F32.png,6,THU
011119_1,photodraw_e21547230596884,P,bird,19,18.443,0.07314253826530612,age6,P_bird_sketch_age6_CDM_photodraw_e21547230596884.png,6,CDM
IPAD2_THU6M2,Tsinghua_photodraw_production1577085371906,S,bird,3,30095,0.009845344387755101,NA,S_bird_sketch_age6_IPAD2_THU6M2.png,6,THU
011819_3,photodraw_e21547836732785,P,car,10,13.254,0.021105707908163265,age6,P_car_sketch_age6_CDM_photodraw_e21547836732785.png,6,CDM
IPAD1_THU6F19,Tsinghua_photodraw_production1575529582167,P,car,8,30310,0.05434869260204082,NA,P_car_sketch_age6_IPAD1_THU6F19.png,6,THU
011109_5,photodraw_e21547238095569,P,cat,8,25.738,0.06973453443877552,age6,P_cat_sketch_age6_CDM_photodraw_e21547238095569.png,6,CDM
IPAD2_THU6M30,Tsinghua_photodraw_production1576134884446,S,cat,25,30092,0.09251434948979592,NA,S_cat_sketch_age6_IPAD2_THU6M30.png,6,THU
103118_1,photodraw_e21541008354503,S,chair,16,20.437,0.0725845025510204,age6,S_chair_sketch_age6_CDM_photodraw_e21541008354503.png,6,CDM
IPAD1_THU6F32,Tsinghua_photodraw_production1576478852964,P,chair,7,30159,0.06329719387755102,NA,P_chair_sketch_age6_IPAD1_THU6F32.png,6,THU
011119_3,photodraw_e21547232670235,P,cup,4,5.771,0.04830994897959184,age6,P_cup_sketch_age6_CDM_photodraw_e21547232670235.png,6,CDM
IPAD2_THU6M1,Tsinghua_photodraw_production1577084893527,S,cup,5,11065,0.04458306760204082,NA,S_cup_sketch_age6_IPAD2_THU6M1.png,6,THU
011119_7,photodraw_e21547240775263,S,hat,4,6.812,0.03481744260204082,age6,S_hat_sketch_age6_CDM_photodraw_e21547240775263.png,6,CDM
IPAD1_1THU6F30,Tsinghua_photodraw_production1576135913017,P,hat,2,8928,0.05193718112244898,NA,P_hat_sketch_age6_IPAD1_1THU6F30.png,6,THU
011819_5,photodraw_e21547845453981,S,house,5,11.167,0.041334502551020405,age6,S_house_sketch_age6_CDM_photodraw_e21547845453981.png,6,CDM
IPAD3_THU7M20,Tsinghua_photodraw_production1576739207246,S,house,10,14201,0.0496452487244898,NA,S_house_sketch_age6_IPAD3_THU7M20.png,6,THU
011119_1,photodraw_e21547230596884,S,rabbit,8,10.755,0.059650031887755105,age6,S_rabbit_sketch_age6_CDM_photodraw_e21547230596884.png,6,CDM
IPAD2_THU6F32,Tsinghua_photodraw_production1576136080275,P,rabbit,3,16767,0.05171795280612245,NA,P_rabbit_sketch_age6_IPAD2_THU6F32.png,6,THU
111418_4,photodraw_e21542224218088,S,tree,3,11.208,0.06604751275510204,age6,S_tree_sketch_age6_CDM_photodraw_e21542224218088.png,6,CDM
IPAD2_THU6M31,Tsinghua_photodraw_production1576135499181,P,tree,25,16498,0.08242984693877552,NA,P_tree_sketch_age6_IPAD2_THU6M31.png,6,THU
011819_8,photodraw_e21547849081297,S,watch,3,5.841,0.022321428571428572,age6,S_watch_sketch_age6_CDM_photodraw_e21547849081297.png,6,CDM
IPAD1_1THU6F30,Tsinghua_photodraw_production1576135913017,S,watch,10,13349,0.038185586734693876,NA,S_watch_sketch_age6_IPAD1_1THU6F30.png,6,THU
111418_6,photodraw_e21542224706912,S,airplane,12,24.594,0,age7,S_airplane_sketch_age7_CDM_photodraw_e21542224706912.png,7,CDM
IPAD_THU7M12,Tsinghua_photodraw_production1575443826068,P,airplane,13,16384,0.07768654336734694,NA,P_airplane_sketch_age7_IPAD_THU7M12.png,7,THU
111418_6,photodraw_e21542224706912,P,bike,16,18.412,0,age7,P_bike_sketch_age7_CDM_photodraw_e21542224706912.png,7,CDM
IPAD1_THU7M18,Tsinghua_photodraw_production1575528834271,S,bike,12,29012,0.050103635204081634,NA,S_bike_sketch_age7_IPAD1_THU7M18.png,7,THU
111418_6,photodraw_e21542224706912,S,bird,25,30,0.37806919642857145,age7,S_bird_sketch_age7_CDM_photodraw_e21542224706912.png,7,CDM
IPAD2_THU7M17,Tsinghua_photodraw_production1575444709158,S,bird,17,18889,0.030831473214285716,NA,S_bird_sketch_age7_IPAD2_THU7M17.png,7,THU
010919_6,photodraw_e21547069129052,P,car,4,8.684,0.04731345663265306,age7,P_car_sketch_age7_CDM_photodraw_e21547069129052.png,7,CDM
IPAD1_THU7F42,Tsinghua_photodraw_production1576655850817,S,car,14,16624,0.05375079719387755,NA,S_car_sketch_age7_IPAD1_THU7F42.png,7,THU
013119_1,photodraw_e21548958550335,P,cat,13,13.296,0.07926100127551021,age7,P_cat_sketch_age7_CDM_photodraw_e21548958550335.png,7,CDM
IPAD1_THU7M18,Tsinghua_photodraw_production1575528834271,S,cat,7,11047,0.03908242984693878,NA,S_cat_sketch_age7_IPAD1_THU7M18.png,7,THU
012119_6,photodraw_e21548098930405,P,chair,9,22.342,0.061822385204081634,age7,P_chair_sketch_age7_CDM_photodraw_e21548098930405.png,7,CDM
IPAD3_THU7F11,Tsinghua_photodraw_production1575443112866,P,chair,15,26754,0.07967952806122448,NA,P_chair_sketch_age7_IPAD3_THU7F11.png,7,THU
012519_5,photodraw_e21548451831175,S,cup,4,6.429,0.01678093112244898,age7,S_cup_sketch_age7_CDM_photodraw_e21548451831175.png,7,CDM
IPAD1_THU7F15,Tsinghua_photodraw_production1575443023769,P,cup,5,13455,0.028559470663265307,NA,P_cup_sketch_age7_IPAD1_THU7F15.png,7,THU
011819_7,photodraw_e21547848462737,P,hat,3,10.281,0.028738839285714284,age7,P_hat_sketch_age7_CDM_photodraw_e21547848462737.png,7,CDM
IPAD1_THU8F29,Tsinghua_photodraw_production1576135371471,P,hat,4,9437,0.053989955357142856,NA,P_hat_sketch_age7_IPAD1_THU8F29.png,7,THU
010919_6,photodraw_e21547069129052,P,house,7,12.464,0.04631696428571429,age7,P_house_sketch_age7_CDM_photodraw_e21547069129052.png,7,CDM
IPAD1_THU8F29,Tsinghua_photodraw_production1576135371471,P,house,13,25466,0.0975765306122449,NA,P_house_sketch_age7_IPAD1_THU8F29.png,7,THU
011119_13,photodraw_e21547247873170,P,rabbit,8,20.177,0.03063217474489796,age7,P_rabbit_sketch_age7_CDM_photodraw_e21547247873170.png,7,CDM
IPAD2_THU7M18,Tsinghua_photodraw_production1575529104308,S,rabbit,10,21014,0.04771205357142857,NA,S_rabbit_sketch_age7_IPAD2_THU7M18.png,7,THU
011819_7,photodraw_e21547848462737,P,tree,2,6.979,0.031130420918367346,age7,P_tree_sketch_age7_CDM_photodraw_e21547848462737.png,7,CDM
IPAD_THU6F13,Tsinghua_photodraw_production1575444606752,P,tree,8,23290,0.03868383290816327,NA,P_tree_sketch_age7_IPAD_THU6F13.png,7,THU
011619_3,photodraw_e21547667337924,P,watch,8,16.706,0.045778858418367346,age7,P_watch_sketch_age7_CDM_photodraw_e21547667337924.png,7,CDM
IPAD3_THU7F11,Tsinghua_photodraw_production1575443112866,S,watch,11,12944,0.03457828443877551,NA,S_watch_sketch_age7_IPAD3_THU7F11.png,7,THU
012119_7,photodraw_e21548100335223,P,airplane,10,27.341,0.05442841198979592,age8,P_airplane_sketch_age8_CDM_photodraw_e21548100335223.png,8,CDM
IPAD2_THU8F12,Tsinghua_photodraw_production1575356878513,P,airplane,10,22102,0.05133928571428571,NA,P_airplane_sketch_age8_IPAD2_THU8F12.png,8,THU
022019_2,photodraw_e21550689187843,P,bike,21,21.381,0.08169244260204081,age8,P_bike_sketch_age8_CDM_photodraw_e21550689187843.png,8,CDM
IPAD2_THU8F24,Tsinghua_photodraw_production1575963146898,P,bike,9,25329,0.034658003826530615,NA,P_bike_sketch_age8_IPAD2_THU8F24.png,8,THU
011619_9,photodraw_e21547677339884,P,bird,8,19.047,0.05221619897959184,age8,P_bird_sketch_age8_CDM_photodraw_e21547677339884.png,8,CDM
IPAD5_THU9M2,Tsinghua_photodraw_production1577171766191,S,bird,17,20743,0.039381377551020405,NA,S_bird_sketch_age8_IPAD5_THU9M2.png,8,THU
022019_1,photodraw_e21550687622483,S,car,3,13.913,0.07186702806122448,age8,S_car_sketch_age8_CDM_photodraw_e21550687622483.png,8,CDM
IPAD2_THU8F24,Tsinghua_photodraw_production1575963146898,P,car,4,15901,0.0283203125,NA,P_car_sketch_age8_IPAD2_THU8F24.png,8,THU
012119_2,photodraw_e21548096119835,P,cat,8,7.766,0.0476921237244898,age8,P_cat_sketch_age8_CDM_photodraw_e21548096119835.png,8,CDM
IPAD_THU8M21,Tsinghua_photodraw_production1575960999852,S,cat,12,24230,0.042091836734693876,NA,S_cat_sketch_age8_IPAD_THU8M21.png,8,THU
012119_9,photodraw_e21548105648196,P,chair,4,27.748,0.03677056760204082,age8,P_chair_sketch_age8_CDM_photodraw_e21548105648196.png,8,CDM
IPAD2_THU8F12,Tsinghua_photodraw_production1575356878513,S,chair,13,19309,0.0480110012755102,NA,S_chair_sketch_age8_IPAD2_THU8F12.png,8,THU
011819_9,photodraw_e21547849501667,S,cup,2,3.135,0.022839604591836735,age8,S_cup_sketch_age8_CDM_photodraw_e21547849501667.png,8,CDM
IPAD2_THU8F24,Tsinghua_photodraw_production1575963146898,S,cup,3,8290,0.02188297193877551,NA,S_cup_sketch_age8_IPAD2_THU8F24.png,8,THU
011619_8,photodraw_e21547674347301,S,hat,3,6.645,0.03689014668367347,age8,S_hat_sketch_age8_CDM_photodraw_e21547674347301.png,8,CDM
IPAD1_THU8F13,Tsinghua_photodraw_production1575358208007,S,hat,2,7337,0.028698979591836735,NA,S_hat_sketch_age8_IPAD1_THU8F13.png,8,THU
022019_6,photodraw_e21550698482522,P,house,23,27.942,0.09482621173469388,age8,P_house_sketch_age8_CDM_photodraw_e21550698482522.png,8,CDM
IPAD1_THU9F2,Tsinghua_photodraw_production1577170578110,P,house,21,30119,0.06198182397959184,NA,P_house_sketch_age8_IPAD1_THU9F2.png,8,THU
011119_6,photodraw_e21547238752953,P,rabbit,7,13.482,0.05727838010204082,age8,P_rabbit_sketch_age8_CDM_photodraw_e21547238752953.png,8,CDM
IPAD3_THU8F16,Tsinghua_photodraw_production1575962153007,P,rabbit,8,23305,0.03866390306122449,NA,P_rabbit_sketch_age8_IPAD3_THU8F16.png,8,THU
012119_7,photodraw_e21548100335223,P,tree,12,10.189,0.07633131377551021,age8,P_tree_sketch_age8_CDM_photodraw_e21548100335223.png,8,CDM
IPAD4_THU8F11,Tsinghua_photodraw_production1575442907120,S,tree,3,13836,0.062220982142857144,NA,S_tree_sketch_age8_IPAD4_THU8F11.png,8,THU
011619_9,photodraw_e21547677339884,S,watch,5,11.449,0.09476642219387756,age8,S_watch_sketch_age8_CDM_photodraw_e21547677339884.png,8,CDM
IPAD1_THU8F14,Tsinghua_photodraw_production1575358618898,S,watch,20,28978,0.047173947704081634,NA,S_watch_sketch_age8_IPAD1_THU8F14.png,8,THU
032219_1,photodraw_e21553292202608,S,airplane,10,19.186,0.04661591198979592,age9,S_airplane_sketch_age9_CDM_photodraw_e21553292202608.png,9,CDM
IPAD2_THU9M13,Tsinghua_photodraw_production1575357552769,S,airplane,12,16874,0.03593351403061224,NA,S_airplane_sketch_age9_IPAD2_THU9M13.png,9,THU
032819_1,photodraw_e21553793354436,P,bike,22,30,0.06100526147959184,age9,P_bike_sketch_age9_CDM_photodraw_e21553793354436.png,9,CDM
IPAD3_THU9F1,Tsinghua_photodraw_production1578462794400,S,bike,21,23922,0.05588329081632653,NA,S_bike_sketch_age9_IPAD3_THU9F1.png,9,THU
031619_1,photodraw_e21552764741235,S,bird,12,22.261,0.06188217474489796,age9,S_bird_sketch_age9_CDM_photodraw_e21552764741235.png,9,CDM
IPAD3_THU9M2,Tsinghua_photodraw_production1578553426570,P,bird,14,19917,0.04440369897959184,NA,P_bird_sketch_age9_IPAD3_THU9M2.png,9,THU
031619_1,photodraw_e21552764741235,P,car,6,20.412,0.04428411989795918,age9,P_car_sketch_age9_CDM_photodraw_e21552764741235.png,9,CDM
IPAD1_THU10F40,Tsinghua_photodraw_production1578969773820,P,car,5,30273,0.04161352040816327,NA,P_car_sketch_age10_IPAD1_THU10F40.png,9,THU
041219_1,photodraw_e21555102208611,P,cat,13,13.135,0.02796157525510204,age9,P_cat_sketch_age9_CDM_photodraw_e21555102208611.png,9,CDM
IPAD2_THU9M13,Tsinghua_photodraw_production1575357552769,S,cat,24,30021,0.07130899234693877,NA,S_cat_sketch_age9_IPAD2_THU9M13.png,9,THU
041219_1,photodraw_e21555102208611,P,chair,9,15.427,0.06375558035714286,age9,P_chair_sketch_age9_CDM_photodraw_e21555102208611.png,9,CDM
IPAD3_THU9F1,Tsinghua_photodraw_production1578462794400,P,chair,12,17278,0.04414461096938776,NA,P_chair_sketch_age9_IPAD3_THU9F1.png,9,THU
022119_1,photodraw_e21550773711411,P,cup,4,8.949,0.03280452806122449,age9,P_cup_sketch_age9_CDM_photodraw_e21550773711411.png,9,CDM
IPAD5_THU9M46,Tsinghua_photodraw_production1578969892110,S,cup,6,23547,0.0478515625,NA,S_cup_sketch_age9_IPAD5_THU9M46.png,9,THU
032819_1,photodraw_e21553793354436,P,hat,3,15.216,0.030293367346938774,age9,P_hat_sketch_age9_CDM_photodraw_e21553793354436.png,9,CDM
IPAD1_THU10F40,Tsinghua_photodraw_production1578969773820,S,hat,3,24389,0.02686543367346939,NA,S_hat_sketch_age10_IPAD1_THU10F40.png,9,THU
190403_1,photodraw_e21554324047717,P,house,30,30,0.1298030931122449,age9,P_house_sketch_age9_CDM_photodraw_e21554324047717.png,9,CDM
IPAD3_THU9M2,Tsinghua_photodraw_production1578553426570,S,house,11,9035,0.06228077168367347,NA,S_house_sketch_age9_IPAD3_THU9M2.png,9,THU
041119_2,photodraw_e21555014219148,S,rabbit,12,23.756,0.029017857142857144,age9,S_rabbit_sketch_age9_CDM_photodraw_e21555014219148.png,9,CDM
IPAD3_THU9M2,Tsinghua_photodraw_production1578553426570,S,rabbit,1,9124,0.0428093112244898,NA,S_rabbit_sketch_age9_IPAD3_THU9M2.png,9,THU
031619_2,photodraw_e21552765156167,P,tree,10,5.037,0.02459343112244898,age9,P_tree_sketch_age9_CDM_photodraw_e21552765156167.png,9,CDM
IPAD5_THU9M46,Tsinghua_photodraw_production1578969892110,P,tree,16,28915,0.04938616071428571,NA,P_tree_sketch_age9_IPAD5_THU9M46.png,9,THU
041119_2,photodraw_e21555014219148,S,watch,11,10.609,0.020388233418367346,age9,S_watch_sketch_age9_CDM_photodraw_e21555014219148.png,9,CDM
IPAD1_THU9M12,Tsinghua_photodraw_production1575356843675,P,watch,10,18244,0.05568399234693878,NA,P_watch_sketch_age9_IPAD1_THU9M12.png,9,THU
