subID,session_id,condition,category,num_strokes,draw_duration,mean_intensity,age,filename,age_numeric,site
110218_1,photodraw_e21541191137910,S,bird,10,18.745,0.038165656887755105,age5,S_bird_sketch_age5_CDM_photodraw_e21541191137910.png,5,CDM
IPAD3_THU5F4,Tsinghua_photodraw_production1573781474552,P,bird,12,30185,0.05937101403061224,NA,P_bird_sketch_age5_IPAD3_THU5F4.png,5,THU
110218_2,photodraw_e21541195324779,P,car,11,24.461,0.052614795918367346,age5,P_car_sketch_age5_CDM_photodraw_e21541195324779.png,5,CDM
IPAD3_THU5M7,Tsinghua_photodraw_production1573784627069,P,car,2,30089,0.00922751913265306,NA,P_car_sketch_age5_IPAD3_THU5M7.png,5,THU
010919_3,photodraw_e21547062251659,S,cat,10,27.046,0.02734375,age5,S_cat_sketch_age5_CDM_photodraw_e21547062251659.png,5,CDM
IPAD2_THU5M01,Tsinghua_photodraw_production1573778450764,S,cat,11,29275,0.04693478954081633,NA,S_cat_sketch_age5_IPAD2_THU5M01.png,5,THU
111218_8,photodraw_e21542061442525,S,chair,5,13.214,0.036631058673469385,age5,S_chair_sketch_age5_CDM_photodraw_e21542061442525.png,5,CDM
IPAD3_THU5F4,Tsinghua_photodraw_production1573781474552,S,chair,6,13992,0.03854432397959184,NA,S_chair_sketch_age5_IPAD3_THU5F4.png,5,THU
111218_5,photodraw_e21542053241209,P,cup,3,5.513,0.024254623724489797,age5,P_cup_sketch_age5_CDM_photodraw_e21542053241209.png,5,CDM
IPAD4_THU5M3,Tsinghua_photodraw_production1573780549952,P,cup,2,5598,0.01845503826530612,NA,P_cup_sketch_age5_IPAD4_THU5M3.png,5,THU
110218_1,photodraw_e21541191137910,P,hat,4,7.499,0.05052216198979592,age5,P_hat_sketch_age5_CDM_photodraw_e21541191137910.png,5,CDM
IPAD3_THU5M7,Tsinghua_photodraw_production1573784627069,S,hat,3,7538,0.005042251275510204,NA,S_hat_sketch_age5_IPAD3_THU5M7.png,5,THU
010919_3,photodraw_e21547062251659,P,house,1,8.227,0.008131377551020409,age5,P_house_sketch_age5_CDM_photodraw_e21547062251659.png,5,CDM
IPAD4_THU5F2,Tsinghua_photodraw_production1573779925870,S,house,2,13313,0.03900271045918367,NA,S_house_sketch_age5_IPAD4_THU5F2.png,5,THU
111418_3,photodraw_e21542223602317,P,rabbit,6,8.681,0.023477359693877552,age5,P_rabbit_sketch_age5_CDM_photodraw_e21542223602317.png,5,CDM
IPAD4_THU5M3,Tsinghua_photodraw_production1573780549952,P,rabbit,9,22023,0.03812579719387755,NA,P_rabbit_sketch_age5_IPAD4_THU5M3.png,5,THU
112818_1,photodraw_e21543430495947,P,tree,2,5.898,0.02028858418367347,age5,P_tree_sketch_age5_CDM_photodraw_e21543430495947.png,5,CDM
IPAD1_THU5F3,Tsinghua_photodraw_production1573780408443,S,tree,7,15405,0.03421954719387755,NA,S_tree_sketch_age5_IPAD1_THU5F3.png,5,THU
111418_3,photodraw_e21542223602317,P,watch,4,4.771,0.01775749362244898,age5,P_watch_sketch_age5_CDM_photodraw_e21542223602317.png,5,CDM
IPAD1_THU5F3,Tsinghua_photodraw_production1573780408443,S,watch,8,20621,0.024354272959183673,NA,S_watch_sketch_age5_IPAD1_THU5F3.png,5,THU
121819_2,photodraw_e21545255128573,P,airplane,3,6.988,0.04121492346938776,age6,P_airplane_sketch_age6_CDM_photodraw_e21545255128573.png,6,CDM
IPAD2_THU6F19,Tsinghua_photodraw_production1575529585327,P,airplane,14,26307,0.05357142857142857,NA,P_airplane_sketch_age6_IPAD2_THU6F19.png,6,THU
011119_7,photodraw_e21547240775263,S,bike,6,8.599,0.031349649234693876,age6,S_bike_sketch_age6_CDM_photodraw_e21547240775263.png,6,CDM
IPAD2_THU6M30,Tsinghua_photodraw_production1576134884446,S,bike,6,30096,0.060666454081632654,NA,S_bike_sketch_age6_IPAD2_THU6M30.png,6,THU
111218_4,photodraw_e21542050776864,P,bird,6,6.842,0.056720344387755105,age6,P_bird_sketch_age6_CDM_photodraw_e21542050776864.png,6,CDM
IPAD1_THU6F20,Tsinghua_photodraw_production1575530376865,P,bird,5,30371,0.05317283163265306,NA,P_bird_sketch_age6_IPAD1_THU6F20.png,6,THU
103118_2,photodraw_e21541017927896,P,car,12,15.975,0.060825892857142856,age6,P_car_sketch_age6_CDM_photodraw_e21541017927896.png,6,CDM
IPAD3_THU6F21,Tsinghua_photodraw_production1576739623154,P,car,17,26588,0.06816007653061225,NA,P_car_sketch_age6_IPAD3_THU6F21.png,6,THU
102618_2,photodraw_e21540577320461,S,cat,9,20.251,0.04747289540816327,age6,S_cat_sketch_age6_CDM_photodraw_e21540577320461.png,6,CDM
IPAD3_THU7M20,Tsinghua_photodraw_production1576739207246,P,cat,7,30343,0.049724968112244895,NA,P_cat_sketch_age6_IPAD3_THU7M20.png,6,THU
102618_2,photodraw_e21540577320461,S,chair,2,9.774,0.024254623724489797,age6,S_chair_sketch_age6_CDM_photodraw_e21540577320461.png,6,CDM
IPAD2_THU6M2,Tsinghua_photodraw_production1577085371906,S,chair,6,17174,0.035654496173469385,NA,S_chair_sketch_age6_IPAD2_THU6M2.png,6,THU
103118_2,photodraw_e21541017927896,P,cup,2,2.714,0.015306122448979591,age6,P_cup_sketch_age6_CDM_photodraw_e21541017927896.png,6,CDM
IPAD3_THU6F21,Tsinghua_photodraw_production1576739623154,S,cup,6,9478,0.03926179846938776,NA,S_cup_sketch_age6_IPAD3_THU6F21.png,6,THU
110718_1,photodraw_e21541613545900,S,hat,5,7.609,0.040338010204081634,age6,S_hat_sketch_age6_CDM_photodraw_e21541613545900.png,6,CDM
IPAD2_THU6M30,Tsinghua_photodraw_production1576134884446,S,hat,5,13668,0.058115433673469385,NA,S_hat_sketch_age6_IPAD2_THU6M30.png,6,THU
011119_1,photodraw_e21547230596884,P,house,3,3.013,0.03274473852040816,age6,P_house_sketch_age6_CDM_photodraw_e21547230596884.png,6,CDM
IPAD1_THU6F19,Tsinghua_photodraw_production1575529582167,P,house,5,30144,0.01584422831632653,NA,P_house_sketch_age6_IPAD1_THU6F19.png,6,THU
011119_7,photodraw_e21547240775263,S,rabbit,7,12.943,0.03691007653061224,age6,S_rabbit_sketch_age6_CDM_photodraw_e21547240775263.png,6,CDM
IPAD1_THU6F19,Tsinghua_photodraw_production1575529582167,S,rabbit,10,20355,0.04665577168367347,NA,S_rabbit_sketch_age6_IPAD1_THU6F19.png,6,THU
011119_3,photodraw_e21547232670235,P,tree,5,6.039,0.12876674107142858,age6,P_tree_sketch_age6_CDM_photodraw_e21547232670235.png,6,CDM
IPAD2_THU6F32,Tsinghua_photodraw_production1576136080275,P,tree,2,9899,0.027782206632653062,NA,P_tree_sketch_age6_IPAD2_THU6F32.png,6,THU
011109_5,photodraw_e21547238095569,P,watch,15,15.409,0.051837531887755105,age6,P_watch_sketch_age6_CDM_photodraw_e21547238095569.png,6,CDM
IPAD4_THU6M1,Tsinghua_photodraw_production1573779097000,S,watch,11,21296,0.06816007653061225,NA,S_watch_sketch_age6_IPAD4_THU6M1.png,6,THU
011119_13,photodraw_e21547247873170,S,airplane,5,9.505,0.04771205357142857,age7,S_airplane_sketch_age7_CDM_photodraw_e21547247873170.png,7,CDM
IPAD1_THU7F15,Tsinghua_photodraw_production1575443023769,S,airplane,14,18456,0.035235969387755105,NA,S_airplane_sketch_age7_IPAD1_THU7F15.png,7,THU
011119_13,photodraw_e21547247873170,P,bike,6,15.101,0.02405532525510204,age7,P_bike_sketch_age7_CDM_photodraw_e21547247873170.png,7,CDM
IPAD2_THU7M17,Tsinghua_photodraw_production1575444709158,S,bike,7,10340,0.036810427295918366,NA,S_bike_sketch_age7_IPAD2_THU7M17.png,7,THU
012119_3,photodraw_e21548096758313,P,bird,14,26.425,0.05953045280612245,age7,P_bird_sketch_age7_CDM_photodraw_e21548096758313.png,7,CDM
IPAD1_THU7F39,Tsinghua_photodraw_production1576653853658,S,bird,16,25455,0.04023836096938776,NA,S_bird_sketch_age7_IPAD1_THU7F39.png,7,THU
111218_3,photodraw_e21542049475400,P,car,7,13.017,0.05078125,age7,P_car_sketch_age7_CDM_photodraw_e21542049475400.png,7,CDM
IPAD1_THU7M18,Tsinghua_photodraw_production1575528834271,P,car,5,18127,0.0359733737244898,NA,P_car_sketch_age7_IPAD1_THU7M18.png,7,THU
121819_3,photodraw_e21545255476223,S,cat,10,11.437,0.06839923469387756,age7,S_cat_sketch_age7_CDM_photodraw_e21545255476223.png,7,CDM
IPAD2_THU8M16,Tsinghua_photodraw_production1575443707583,S,cat,12,25894,0.07696906887755102,NA,S_cat_sketch_age7_IPAD2_THU8M16.png,7,THU
121418_2,photodraw_e21544820627246,P,chair,10,26.166,0.12314652423469388,age7,P_chair_sketch_age7_CDM_photodraw_e21544820627246.png,7,CDM
IPAD_THU6F13,Tsinghua_photodraw_production1575444606752,S,chair,4,17042,0.02919722576530612,NA,S_chair_sketch_age7_IPAD_THU6F13.png,7,THU
121418_2,photodraw_e21544820627246,S,cup,4,12.961,0.03822544642857143,age7,S_cup_sketch_age7_CDM_photodraw_e21544820627246.png,7,CDM
IPAD2_THU7M17,Tsinghua_photodraw_production1575444709158,P,cup,4,9685,0.042889030612244895,NA,P_cup_sketch_age7_IPAD2_THU7M17.png,7,THU
012119_5,photodraw_e21548098146005,S,hat,3,6.68,0.0353156887755102,age7,S_hat_sketch_age7_CDM_photodraw_e21548098146005.png,7,CDM
IPAD3_THU7F11,Tsinghua_photodraw_production1575443112866,P,hat,4,9672,0.04121492346938776,NA,P_hat_sketch_age7_IPAD3_THU7F11.png,7,THU
012119_6,photodraw_e21548098930405,S,house,9,25.677,0.05861367984693878,age7,S_house_sketch_age7_CDM_photodraw_e21548098930405.png,7,CDM
IPAD2_THU7M17,Tsinghua_photodraw_production1575444709158,S,house,7,9659,0.0340202487244898,NA,S_house_sketch_age7_IPAD2_THU7M17.png,7,THU
012119_3,photodraw_e21548096758313,P,rabbit,16,27.089,0.08047672193877552,age7,P_rabbit_sketch_age7_CDM_photodraw_e21548096758313.png,7,CDM
IPAD3_THU7F11,Tsinghua_photodraw_production1575443112866,P,rabbit,16,30143,0.07421875,NA,P_rabbit_sketch_age7_IPAD3_THU7F11.png,7,THU
190130_1,photodraw_e21548873811739,S,tree,3,4.689,0.09279336734693877,age7,S_tree_sketch_age7_CDM_photodraw_e21548873811739.png,7,CDM
IPAD3_THU7F11,Tsinghua_photodraw_production1575443112866,S,tree,23,24505,0.05996890943877551,NA,S_tree_sketch_age7_IPAD3_THU7F11.png,7,THU
010919_6,photodraw_e21547069129052,P,watch,7,7.476,0.02919722576530612,age7,P_watch_sketch_age7_CDM_photodraw_e21547069129052.png,7,CDM
IPAD1_THU7F41,Tsinghua_photodraw_production1576654970816,S,watch,5,10256,0.027463329081632654,NA,S_watch_sketch_age7_IPAD1_THU7F41.png,7,THU
012119_9,photodraw_e21548105648196,S,airplane,6,18.515,0.03475765306122449,age8,S_airplane_sketch_age8_CDM_photodraw_e21548105648196.png,8,CDM
IPAD2_THU8F24,Tsinghua_photodraw_production1575963146898,P,airplane,7,30083,0.04241071428571429,NA,P_airplane_sketch_age8_IPAD2_THU8F24.png,8,THU
111418_7,photodraw_e21542229353364,S,bike,24,24.296,0.08974410076530612,age8,S_bike_sketch_age8_CDM_photodraw_e21542229353364.png,8,CDM
IPAD1_THU8M36,Tsinghua_photodraw_production1576566518161,P,bike,4,30350,0.037428252551020405,NA,P_bike_sketch_age8_IPAD1_THU8M36.png,8,THU
012119_2,photodraw_e21548096119835,P,bird,13,8.247,0.0519172512755102,age8,P_bird_sketch_age8_CDM_photodraw_e21548096119835.png,8,CDM
IPAD1_THU8M37,Tsinghua_photodraw_production1576567340886,S,bird,14,26434,0.035455197704081634,NA,S_bird_sketch_age8_IPAD1_THU8M37.png,8,THU
022019_6,photodraw_e21550698482522,P,car,15,20.326,0.04669563137755102,age8,P_car_sketch_age8_CDM_photodraw_e21550698482522.png,8,CDM
IPAD4_THU8F11,Tsinghua_photodraw_production1575442907120,S,car,4,11216,0.04175302933673469,NA,S_car_sketch_age8_IPAD4_THU8F11.png,8,THU
022019_4,photodraw_e21550694845595,P,cat,3,21.568,0.05564413265306122,age8,P_cat_sketch_age8_CDM_photodraw_e21550694845595.png,8,CDM
IPAD1_THU8M35,Tsinghua_photodraw_production1576565151840,P,cat,16,30289,0.06036750637755102,NA,P_cat_sketch_age8_IPAD1_THU8M35.png,8,THU
011619_9,photodraw_e21547677339884,P,chair,13,22.99,0.08962452168367346,age8,P_chair_sketch_age8_CDM_photodraw_e21547677339884.png,8,CDM
IPAD_THU8M21,Tsinghua_photodraw_production1575960999852,S,chair,7,15072,0.03196747448979592,NA,S_chair_sketch_age8_IPAD_THU8M21.png,8,THU
011819_6,photodraw_e21547845878342,P,cup,3,6.572,0.03170838647959184,age8,P_cup_sketch_age8_CDM_photodraw_e21547845878342.png,8,CDM
IPAD3_THU8M17,Tsinghua_photodraw_production1578555387062,P,cup,4,15177,0.04587850765306122,NA,P_cup_sketch_age8_IPAD3_THU8M17.png,8,THU
012119_2,photodraw_e21548096119835,S,hat,2,3.298,0.03282445790816327,age8,S_hat_sketch_age8_CDM_photodraw_e21548096119835.png,8,CDM
IPAD1_THU8M36,Tsinghua_photodraw_production1576566518161,S,hat,3,17857,0.027104591836734693,NA,S_hat_sketch_age8_IPAD1_THU8M36.png,8,THU
011819_9,photodraw_e21547849501667,S,house,8,13.827,0.052435427295918366,age8,S_house_sketch_age8_CDM_photodraw_e21547849501667.png,8,CDM
IPAD3_THU8M1,Tsinghua_photodraw_production1578553081396,S,house,9,5716,0.04490194515306122,NA,S_house_sketch_age8_IPAD3_THU8M1.png,8,THU
011819_9,photodraw_e21547849501667,P,rabbit,1,10.977,0.02907764668367347,age8,P_rabbit_sketch_age8_CDM_photodraw_e21547849501667.png,8,CDM
IPAD1_THU9F2,Tsinghua_photodraw_production1577170578110,P,rabbit,9,24545,0.05239556760204082,NA,P_rabbit_sketch_age8_IPAD1_THU9F2.png,8,THU
020819_1,photodraw_e21549650853022,S,tree,2,8.764,0.07270408163265306,age8,S_tree_sketch_age8_CDM_photodraw_e21549650853022.png,8,CDM
IPAD1_THU8M37,Tsinghua_photodraw_production1576567340886,S,tree,7,10961,0.03706951530612245,NA,S_tree_sketch_age8_IPAD1_THU8M37.png,8,THU
022019_4,photodraw_e21550694845595,P,watch,11,16.337,0.043845663265306124,age8,P_watch_sketch_age8_CDM_photodraw_e21550694845595.png,8,CDM
IPAD4_THU8M12,Tsinghua_photodraw_production1575444054603,S,watch,13,27448,0.050462372448979595,NA,S_watch_sketch_age8_IPAD4_THU8M12.png,8,THU
041019_1,photodraw_e21554930039176,S,airplane,7,11.333,0.05482700892857143,age9,S_airplane_sketch_age9_CDM_photodraw_e21554930039176.png,9,CDM
IPAD3_THU9F18,Tsinghua_photodraw_production1576568296821,S,airplane,6,22284,0.04103555484693878,NA,S_airplane_sketch_age9_IPAD3_THU9F18.png,9,THU
031619_3,photodraw_e21552766577513,S,bike,20,25.12,0.06228077168367347,age9,S_bike_sketch_age9_CDM_photodraw_e21552766577513.png,9,CDM
IPAD2_THU9F35,Tsinghua_photodraw_production1576566477206,S,bike,8,30099,0.036989795918367346,NA,S_bike_sketch_age9_IPAD2_THU9F35.png,9,THU
031619_2,photodraw_e21552765156167,P,bird,11,13.188,0.03276466836734694,age9,P_bird_sketch_age9_CDM_photodraw_e21552765156167.png,9,CDM
IPAD2_THU9M39,Tsinghua_photodraw_production1578969697574,S,bird,22,27429,0.06959502551020408,NA,S_bird_sketch_age9_IPAD2_THU9M39.png,9,THU
042619,photodraw_e21556311534736,P,car,25,19.222,0.12067522321428571,age9,P_car_sketch_age9_CDM_photodraw_e21556311534736.png,9,CDM
IPAD3_THU9F18,Tsinghua_photodraw_production1576568296821,P,car,3,13641,0.03322305484693878,NA,P_car_sketch_age9_IPAD3_THU9F18.png,9,THU
042519_1,photodraw_e21556226883192,P,cat,4,16.433,0.03126992984693878,age9,P_cat_sketch_age9_CDM_photodraw_e21556226883192.png,9,CDM
IPAD2_THU9M23,Tsinghua_photodraw_production1575962846373,P,cat,6,11919,0.02702487244897959,NA,P_cat_sketch_age9_IPAD2_THU9M23.png,9,THU
022119_1,photodraw_e21550773711411,S,chair,9,13.867,0.03228635204081633,age9,S_chair_sketch_age9_CDM_photodraw_e21550773711411.png,9,CDM
IPAD3_THU9F18,Tsinghua_photodraw_production1576568296821,S,chair,6,12554,0.029436383928571428,NA,S_chair_sketch_age9_IPAD3_THU9F18.png,9,THU
041019_1,photodraw_e21554930039176,P,cup,5,8.976,0.03665098852040816,age9,P_cup_sketch_age9_CDM_photodraw_e21554930039176.png,9,CDM
IPAD2_THU9M23,Tsinghua_photodraw_production1575962846373,S,cup,2,6247,0.018893494897959183,NA,S_cup_sketch_age9_IPAD2_THU9M23.png,9,THU
040519_1,photodraw_e21554499556910,S,hat,1,2.977,0.02415497448979592,age9,S_hat_sketch_age9_CDM_photodraw_e21554499556910.png,9,CDM
IPAD3_THU9M2,Tsinghua_photodraw_production1578553426570,S,hat,2,5011,0.01584422831632653,NA,S_hat_sketch_age9_IPAD3_THU9M2.png,9,THU
041119_1,photodraw_e21555004796019,S,house,12,22.515,0.07354113520408163,age9,S_house_sketch_age9_CDM_photodraw_e21555004796019.png,9,CDM
IPAD5_THU9M46,Tsinghua_photodraw_production1578969892110,S,house,15,28663,0.06236049107142857,NA,S_house_sketch_age9_IPAD5_THU9M46.png,9,THU
032219_1,photodraw_e21553292202608,P,rabbit,8,21.781,0.05137914540816327,age9,P_rabbit_sketch_age9_CDM_photodraw_e21553292202608.png,9,CDM
IPAD2_THU9M13,Tsinghua_photodraw_production1575357552769,P,rabbit,8,19436,0.03736846301020408,NA,P_rabbit_sketch_age9_IPAD2_THU9M13.png,9,THU
032619_1,photodraw_e21553637857619,S,tree,3,3.158,0.03567442602040816,age9,S_tree_sketch_age9_CDM_photodraw_e21553637857619.png,9,CDM
IPAD3_THU9F18,Tsinghua_photodraw_production1576568296821,P,tree,3,8956,0.03577407525510204,NA,P_tree_sketch_age9_IPAD3_THU9F18.png,9,THU
041119_1,photodraw_e21555004796019,P,watch,13,28.142,0.04916693239795918,age9,P_watch_sketch_age9_CDM_photodraw_e21555004796019.png,9,CDM
IPAD3_THU9M2,Tsinghua_photodraw_production1578553426570,P,watch,25,23680,0.0677016900510204,NA,P_watch_sketch_age9_IPAD3_THU9M2.png,9,THU
