subID,session_id,condition,category,num_strokes,draw_duration,mean_intensity,age,filename,age_numeric,site
0111819_10,photodraw_e21547849860466,S,cup,2,5.422,0.022759885204081634,age4,S_cup_sketch_age4_CDM_photodraw_e21547849860466.png,4,CDM
IPAD_THU5F6,Tsinghua_photodraw_production1573783497407,S,cup,2,11626,0.01030373086734694,NA,S_cup_sketch_age4_IPAD_THU5F6.png,4,THU
011119_11,photodraw_e21547243566891,P,hat,5,14.353,0.047931281887755105,age4,P_hat_sketch_age4_CDM_photodraw_e21547243566891.png,4,CDM
IPAD1_THU4F6,Tsinghua_photodraw_production1573783652311,P,hat,3,30189,0.027363679846938774,NA,P_hat_sketch_age4_IPAD1_THU4F6.png,4,THU
012519_2,photodraw_e21548445362792,S,house,4,7.818,0.03671077806122449,age4,S_house_sketch_age4_CDM_photodraw_e21548445362792.png,4,CDM
IPAD3_THU4M10,Tsinghua_photodraw_production1573800441750,S,house,1,17759,0.02626753826530612,NA,S_house_sketch_age4_IPAD3_THU4M10.png,4,THU
011119_8,photodraw_e21547241159990,P,rabbit,13,25.916,0.08677455357142858,age4,P_rabbit_sketch_age4_CDM_photodraw_e21547241159990.png,4,CDM
IPAD2_THU4F09,Tsinghua_photodraw_production1573800333460,P,rabbit,6,23458,0.030213647959183673,NA,P_rabbit_sketch_age4_IPAD2_THU4F09.png,4,THU
011119_8,photodraw_e21547241159990,S,tree,12,19.128,0.0936702806122449,age4,S_tree_sketch_age4_CDM_photodraw_e21547241159990.png,4,CDM
IPAD2_THU4F09,Tsinghua_photodraw_production1573800333460,S,tree,1,28356,0.021285076530612245,NA,S_tree_sketch_age4_IPAD2_THU4F09.png,4,THU
010919_7,photodraw_e21547070395780,S,watch,2,5.401,0.030512595663265307,age4,S_watch_sketch_age4_CDM_photodraw_e21547070395780.png,4,CDM
IPAD5_THU4F8,Tsinghua_photodraw_production1573785761327,P,watch,7,30090,0.011639030612244899,NA,P_watch_sketch_age4_IPAD5_THU4F8.png,4,THU
112818_1,photodraw_e21543430495947,S,airplane,10,21.101,0.046177455357142856,age5,S_airplane_sketch_age5_CDM_photodraw_e21543430495947.png,5,CDM
IPAD1_THU5F3,Tsinghua_photodraw_production1573780408443,S,airplane,5,25891,0.03413982780612245,NA,S_airplane_sketch_age5_IPAD1_THU5F3.png,5,THU
010919_4,photodraw_e21547066393058,S,bike,12,26.683,0.04512117346938776,age5,S_bike_sketch_age5_CDM_photodraw_e21547066393058.png,5,CDM
IPAD4_THU5M3,Tsinghua_photodraw_production1573780549952,P,bike,9,27558,0.036212531887755105,NA,P_bike_sketch_age5_IPAD4_THU5M3.png,5,THU
010919_4,photodraw_e21547066393058,P,bird,10,26.904,0.03607302295918367,age5,P_bird_sketch_age5_CDM_photodraw_e21547066393058.png,5,CDM
IPAD3_THU5M7,Tsinghua_photodraw_production1573784627069,P,bird,5,30092,0.02108577806122449,NA,P_bird_sketch_age5_IPAD3_THU5M7.png,5,THU
010919_4,photodraw_e21547066393058,P,car,13,25.426,0.057138871173469385,age5,P_car_sketch_age5_CDM_photodraw_e21547066393058.png,5,CDM
111218_8,photodraw_e21542061442525,S,cat,10,15.714,0.04390545280612245,age5,S_cat_sketch_age5_CDM_photodraw_e21542061442525.png,5,CDM
IPAD3_THU5M7,Tsinghua_photodraw_production1573784627069,S,cat,4,23977,0.017817283163265307,NA,S_cat_sketch_age5_IPAD3_THU5M7.png,5,THU
111218_6,photodraw_e21542057631101,S,chair,5,8.12,0.028659119897959183,age5,S_chair_sketch_age5_CDM_photodraw_e21542057631101.png,5,CDM
IPAD5_THU6M1,Tsinghua_photodraw_production1573778817054,S,chair,5,14818,0.032306281887755105,NA,S_chair_sketch_age5_IPAD5_THU6M1.png,5,THU
111418_5,photodraw_e21542225408593,S,cup,16,30,0.03587372448979592,age5,S_cup_sketch_age5_CDM_photodraw_e21542225408593.png,5,CDM
IPAD1_THU5F3,Tsinghua_photodraw_production1573780408443,P,cup,2,29140,0.020069355867346938,NA,P_cup_sketch_age5_IPAD1_THU5F3.png,5,THU
121218_1,photodraw_e21544647022478,P,hat,2,3.428,0.036033163265306124,age5,P_hat_sketch_age5_CDM_photodraw_e21544647022478.png,5,CDM
IPAD3_THU5M1,Tsinghua_photodraw_production1573779019443,S,hat,2,6820,0.029436383928571428,NA,S_hat_sketch_age5_IPAD3_THU5M1.png,5,THU
111218_8,photodraw_e21542061442525,S,house,9,23.301,0.05213647959183673,age5,S_house_sketch_age5_CDM_photodraw_e21542061442525.png,5,CDM
IPAD5_THU5M9,Tsinghua_photodraw_production1573786717640,P,house,4,30086,0.016143176020408163,NA,P_house_sketch_age5_IPAD5_THU5M9.png,5,THU
110718_2,photodraw_e21541616746618,P,rabbit,4,10.542,0.014967315051020409,age5,P_rabbit_sketch_age5_CDM_photodraw_e21541616746618.png,5,CDM
120718_1,photodraw_e21544206692186,P,tree,5,17.065,0.1488360969387755,age5,P_tree_sketch_age5_CDM_photodraw_e21544206692186.png,5,CDM
IPAD5_THU5F3,Tsinghua_photodraw_production1573781111110,P,tree,3,13218,0.02529097576530612,NA,P_tree_sketch_age5_IPAD5_THU5F3.png,5,THU
112818_1,photodraw_e21543430495947,S,watch,2,4.004,0.02184311224489796,age5,S_watch_sketch_age5_CDM_photodraw_e21543430495947.png,5,CDM
IPAD4_THU5F6,Tsinghua_photodraw_production1573783407261,S,watch,15,30097,0.041912468112244895,NA,S_watch_sketch_age5_IPAD4_THU5F6.png,5,THU
111218_4,photodraw_e21542050776864,P,airplane,8,24.237,0.0716079400510204,age6,P_airplane_sketch_age6_CDM_photodraw_e21542050776864.png,6,CDM
IPAD3_THU6F19,Tsinghua_photodraw_production1576738635229,S,airplane,8,15656,0.04906728316326531,NA,S_airplane_sketch_age6_IPAD3_THU6F19.png,6,THU
011109_5,photodraw_e21547238095569,S,bike,8,12.462,0.053392059948979595,age6,S_bike_sketch_age6_CDM_photodraw_e21547238095569.png,6,CDM
IPAD4_THU6M1,Tsinghua_photodraw_production1573779097000,S,bike,8,16267,0.039919483418367346,NA,S_bike_sketch_age6_IPAD4_THU6M1.png,6,THU
103118_2,photodraw_e21541017927896,S,bird,11,15.977,0.07860331632653061,age6,S_bird_sketch_age6_CDM_photodraw_e21541017927896.png,6,CDM
IPAD2_THU6F19,Tsinghua_photodraw_production1575529585327,S,bird,13,30104,0.03944116709183673,NA,S_bird_sketch_age6_IPAD2_THU6F19.png,6,THU
102618_2,photodraw_e21540577320461,S,car,3,9.949,0.045400191326530615,age6,S_car_sketch_age6_CDM_photodraw_e21540577320461.png,6,CDM
IPAD1_THU6M21,Tsinghua_photodraw_production1575531094557,P,car,3,13042,0.03529575892857143,NA,P_car_sketch_age6_IPAD1_THU6M21.png,6,THU
012119_1,photodraw_e21548094649748,S,cat,8,14.905,0.05102040816326531,age6,S_cat_sketch_age6_CDM_photodraw_e21548094649748.png,6,CDM
IPAD2_THU6M2,Tsinghua_photodraw_production1577085371906,S,cat,14,30130,0.0333625637755102,NA,S_cat_sketch_age6_IPAD2_THU6M2.png,6,THU
011819_1,photodraw_e21547834597252,P,chair,8,12.166,0.05215640943877551,age6,P_chair_sketch_age6_CDM_photodraw_e21547834597252.png,6,CDM
IPAD2_THU6M30,Tsinghua_photodraw_production1576134884446,P,chair,10,20072,0.08665497448979592,NA,P_chair_sketch_age6_IPAD2_THU6M30.png,6,THU
111418_4,photodraw_e21542224218088,S,cup,5,11.459,0.04201211734693878,age6,S_cup_sketch_age6_CDM_photodraw_e21542224218088.png,6,CDM
IPAD1_1THU6F30,Tsinghua_photodraw_production1576135913017,P,cup,5,10636,0.03404017857142857,NA,P_cup_sketch_age6_IPAD1_1THU6F30.png,6,THU
011819_5,photodraw_e21547845453981,S,hat,4,8.204,0.054189253826530615,age6,S_hat_sketch_age6_CDM_photodraw_e21547845453981.png,6,CDM
IPAD1_THU6M21,Tsinghua_photodraw_production1575531094557,P,hat,2,5631,0.03904257015306122,NA,P_hat_sketch_age6_IPAD1_THU6M21.png,6,THU
011109_5,photodraw_e21547238095569,S,house,4,7.047,0.04518096301020408,age6,S_house_sketch_age6_CDM_photodraw_e21547238095569.png,6,CDM
IPAD1_1THU6F30,Tsinghua_photodraw_production1576135913017,S,house,14,16796,0.06873804209183673,NA,S_house_sketch_age6_IPAD1_1THU6F30.png,6,THU
011619_4,photodraw_e21547668018017,S,rabbit,10,20.49,0.03659119897959184,age6,S_rabbit_sketch_age6_CDM_photodraw_e21547668018017.png,6,CDM
IPAD1_1THU6F30,Tsinghua_photodraw_production1576135913017,P,rabbit,4,17369,0.04821029974489796,NA,P_rabbit_sketch_age6_IPAD1_1THU6F30.png,6,THU
011819_5,photodraw_e21547845453981,S,tree,4,8.256,0.04663584183673469,age6,S_tree_sketch_age6_CDM_photodraw_e21547845453981.png,6,CDM
IPAD1_THU6F19,Tsinghua_photodraw_production1575529582167,S,tree,4,11655,0.045798788265306124,NA,S_tree_sketch_age6_IPAD1_THU6F19.png,6,THU
111418_2,photodraw_e21542220695445,S,watch,2,6.503,0.034837372448979595,age6,S_watch_sketch_age6_CDM_photodraw_e21542220695445.png,6,CDM
IPAD1_THU6F19,Tsinghua_photodraw_production1575529582167,P,watch,18,30196,0.04741310586734694,NA,P_watch_sketch_age6_IPAD1_THU6F19.png,6,THU
012119_3,photodraw_e21548096758313,P,airplane,7,13.107,0.04807079081632653,age7,P_airplane_sketch_age7_CDM_photodraw_e21548096758313.png,7,CDM
IPAD1_THU8F29,Tsinghua_photodraw_production1576135371471,S,airplane,17,22175,0.06509088010204081,NA,S_airplane_sketch_age7_IPAD1_THU8F29.png,7,THU
012519_1,photodraw_e21548441283760,P,bike,11,21.529,0.06415417729591837,age7,P_bike_sketch_age7_CDM_photodraw_e21548441283760.png,7,CDM
IPAD1_THU7F42,Tsinghua_photodraw_production1576655850817,S,bike,18,19630,0.08069595025510204,NA,S_bike_sketch_age7_IPAD1_THU7F42.png,7,THU
010919_2,photodraw_e21547061122742,S,bird,10,28.151,0.06303810586734694,age7,S_bird_sketch_age7_CDM_photodraw_e21547061122742.png,7,CDM
IPAD1_THU7M45,Tsinghua_photodraw_production1576739828389,S,bird,16,20585,0.07997847576530612,NA,S_bird_sketch_age7_IPAD1_THU7M45.png,7,THU
012519_5,photodraw_e21548451831175,S,car,7,8.768,0.03979990433673469,age7,S_car_sketch_age7_CDM_photodraw_e21548451831175.png,7,CDM
IPAD2_THU8M16,Tsinghua_photodraw_production1575443707583,P,car,9,30090,0.05823501275510204,NA,P_car_sketch_age7_IPAD2_THU8M16.png,7,THU
011119_10,photodraw_e21547242571962,S,cat,15,24.165,0.08858816964285714,age7,S_cat_sketch_age7_CDM_photodraw_e21547242571962.png,7,CDM
IPAD_THU6F13,Tsinghua_photodraw_production1575444606752,S,cat,8,27468,0.05524553571428571,NA,S_cat_sketch_age7_IPAD_THU6F13.png,7,THU
012119_5,photodraw_e21548098146005,S,chair,3,2.693,0.015066964285714286,age7,S_chair_sketch_age7_CDM_photodraw_e21548098146005.png,7,CDM
IPAD1_THU8M16,Tsinghua_photodraw_production1575443741291,S,chair,5,10582,0.02857940051020408,NA,S_chair_sketch_age7_IPAD1_THU8M16.png,7,THU
012119_5,photodraw_e21548098146005,P,cup,3,14.825,0.08091517857142858,age7,P_cup_sketch_age7_CDM_photodraw_e21548098146005.png,7,CDM
IPAD1_THU7F42,Tsinghua_photodraw_production1576655850817,P,cup,2,14748,0.03541533801020408,NA,P_cup_sketch_age7_IPAD1_THU7F42.png,7,THU
011619_3,photodraw_e21547667337924,P,hat,2,7.439,0.0320671237244898,age7,P_hat_sketch_age7_CDM_photodraw_e21547667337924.png,7,CDM
IPAD1_THU7F39,Tsinghua_photodraw_production1576653853658,P,hat,5,24984,0.03246572066326531,NA,P_hat_sketch_age7_IPAD1_THU7F39.png,7,THU
111218_3,photodraw_e21542049475400,P,house,8,10.759,0.07306281887755102,age7,P_house_sketch_age7_CDM_photodraw_e21542049475400.png,7,CDM
IPAD1_THU8F33,Tsinghua_photodraw_production1576480154717,S,house,6,14839,0.024832589285714284,NA,S_house_sketch_age7_IPAD1_THU8F33.png,7,THU
012119_11,photodraw_e21548107987673,P,rabbit,11,15.682,0.03589365433673469,age7,P_rabbit_sketch_age7_CDM_photodraw_e21548107987673.png,7,CDM
IPAD1_THU7F42,Tsinghua_photodraw_production1576655850817,P,rabbit,3,30112,0.029237085459183673,NA,P_rabbit_sketch_age7_IPAD1_THU7F42.png,7,THU
010919_2,photodraw_e21547061122742,S,tree,6,17.331,0.04693478954081633,age7,S_tree_sketch_age7_CDM_photodraw_e21547061122742.png,7,CDM
IPAD1_THU7F40,Tsinghua_photodraw_production1576654381493,S,tree,11,21669,0.05432876275510204,NA,S_tree_sketch_age7_IPAD1_THU7F40.png,7,THU
111418_6,photodraw_e21542224706912,S,watch,21,30,0.06712372448979592,age7,S_watch_sketch_age7_CDM_photodraw_e21542224706912.png,7,CDM
IPAD1_THU7F39,Tsinghua_photodraw_production1576653853658,S,watch,12,21071,0.05546476403061224,NA,S_watch_sketch_age7_IPAD1_THU7F39.png,7,THU
012119_2,photodraw_e21548096119835,P,airplane,6,7.933,0.04635682397959184,age8,P_airplane_sketch_age8_CDM_photodraw_e21548096119835.png,8,CDM
IPAD3_THU8F16,Tsinghua_photodraw_production1575962153007,P,airplane,10,30084,0.05994897959183673,NA,P_airplane_sketch_age8_IPAD3_THU8F16.png,8,THU
022019_3,photodraw_e21550690726876,P,bike,8,16.604,0.0564811862244898,age8,P_bike_sketch_age8_CDM_photodraw_e21550690726876.png,8,CDM
IPAD1_THU9M1,Tsinghua_photodraw_production1577170553503,S,bike,2,27514,0.008529974489795918,NA,S_bike_sketch_age8_IPAD1_THU9M1.png,8,THU
022019_3,photodraw_e21550690726876,P,bird,5,15.726,0.033522002551020405,age8,P_bird_sketch_age8_CDM_photodraw_e21550690726876.png,8,CDM
IPAD4_THU8F11,Tsinghua_photodraw_production1575442907120,P,bird,8,27783,0.05329241071428571,NA,P_bird_sketch_age8_IPAD4_THU8F11.png,8,THU
012119_9,photodraw_e21548105648196,S,car,7,15.667,0.025370695153061226,age8,S_car_sketch_age8_CDM_photodraw_e21548105648196.png,8,CDM
IPAD1_THU8F13,Tsinghua_photodraw_production1575358208007,P,car,6,14194,0.041892538265306124,NA,P_car_sketch_age8_IPAD1_THU8F13.png,8,THU
011819_6,photodraw_e21547845878342,S,cat,14,19.217,0.040138711734693876,age8,S_cat_sketch_age8_CDM_photodraw_e21547845878342.png,8,CDM
IPAD5_THU9M2,Tsinghua_photodraw_production1577171766191,S,cat,16,16019,0.036611128826530615,NA,S_cat_sketch_age8_IPAD5_THU9M2.png,8,THU
020819_1,photodraw_e21549650853022,S,chair,3,3.631,0.018315529336734693,age8,S_chair_sketch_age8_CDM_photodraw_e21549650853022.png,8,CDM
IPAD5_THU9M2,Tsinghua_photodraw_production1577171766191,S,chair,4,8205,0.023138552295918366,NA,S_chair_sketch_age8_IPAD5_THU9M2.png,8,THU
022019_1,photodraw_e21550687622483,P,cup,3,5.251,0.025231186224489797,age8,P_cup_sketch_age8_CDM_photodraw_e21550687622483.png,8,CDM
IPAD2_THU8F14,Tsinghua_photodraw_production1575358345480,P,cup,5,13752,0.029735331632653062,NA,P_cup_sketch_age8_IPAD2_THU8F14.png,8,THU
011119_2,photodraw_e21547232289747,S,hat,2,1.826,0.009984853316326531,age8,S_hat_sketch_age8_CDM_photodraw_e21547232289747.png,8,CDM
IPAD2_THU8F12,Tsinghua_photodraw_production1575356878513,P,hat,6,10194,0.025370695153061226,NA,P_hat_sketch_age8_IPAD2_THU8F12.png,8,THU
121818_1,photodraw_e21545166957201,S,house,5,8.587,0.0293765943877551,age8,S_house_sketch_age8_CDM_photodraw_e21545166957201.png,8,CDM
IPAD2_THU8F24,Tsinghua_photodraw_production1575963146898,S,house,10,11946,0.03404017857142857,NA,S_house_sketch_age8_IPAD2_THU8F24.png,8,THU
022019_4,photodraw_e21550694845595,P,rabbit,4,20.673,0.04049744897959184,age8,P_rabbit_sketch_age8_CDM_photodraw_e21550694845595.png,8,CDM
IPAD4_THU8M12,Tsinghua_photodraw_production1575444054603,P,rabbit,7,17546,0.06981425382653061,NA,P_rabbit_sketch_age8_IPAD4_THU8M12.png,8,THU
011119_2,photodraw_e21547232289747,S,tree,3,4.351,0.03166852678571429,age8,S_tree_sketch_age8_CDM_photodraw_e21547232289747.png,8,CDM
IPAD2_THU9F22,Tsinghua_photodraw_production1575961442866,S,tree,2,16271,0.04506138392857143,NA,S_tree_sketch_age8_IPAD2_THU9F22.png,8,THU
022019_6,photodraw_e21550698482522,S,watch,19,24.031,0.042091836734693876,age8,S_watch_sketch_age8_CDM_photodraw_e21550698482522.png,8,CDM
IPAD1_THU8M35,Tsinghua_photodraw_production1576565151840,P,watch,5,22565,0.06323740433673469,NA,P_watch_sketch_age8_IPAD1_THU8M35.png,8,THU
032819_2,photodraw_e21553797665751,S,airplane,7,27.548,0.042490433673469385,age9,S_airplane_sketch_age9_CDM_photodraw_e21553797665751.png,9,CDM
IPAD2_THU9F38,Tsinghua_photodraw_production1578968906336,P,airplane,8,21581,0.03942123724489796,NA,P_airplane_sketch_age9_IPAD2_THU9F38.png,9,THU
031619_2,photodraw_e21552765156167,S,bike,7,8.624,0.025450414540816327,age9,S_bike_sketch_age9_CDM_photodraw_e21552765156167.png,9,CDM
IPAD1_THU9M12,Tsinghua_photodraw_production1575356843675,P,bike,4,19663,0.062181122448979595,NA,P_bike_sketch_age9_IPAD1_THU9M12.png,9,THU
190403_1,photodraw_e21554324047717,S,bird,27,30,0.08964445153061225,age9,S_bird_sketch_age9_CDM_photodraw_e21554324047717.png,9,CDM
IPAD2_THU9M37,Tsinghua_photodraw_production1578102076574,S,bird,21,22968,0.04705436862244898,NA,S_bird_sketch_age9_IPAD2_THU9M37.png,9,THU
190403_1,photodraw_e21554324047717,S,car,29,30,0.14630500637755103,age9,S_car_sketch_age9_CDM_photodraw_e21554324047717.png,9,CDM
IPAD2_THU9M39,Tsinghua_photodraw_production1578969697574,P,car,14,30094,0.05640146683673469,NA,P_car_sketch_age9_IPAD2_THU9M39.png,9,THU
031619_3,photodraw_e21552766577513,P,cat,16,24.394,0.0509406887755102,age9,P_cat_sketch_age9_CDM_photodraw_e21552766577513.png,9,CDM
IPAD2_THU9F35,Tsinghua_photodraw_production1576566477206,S,cat,13,17780,0.039182079081632654,NA,S_cat_sketch_age9_IPAD2_THU9F35.png,9,THU
041719_3,photodraw_e21555533816883,S,chair,8,17.43,0.029436383928571428,age9,S_chair_sketch_age9_CDM_photodraw_e21555533816883.png,9,CDM
IPAD5_THU9M46,Tsinghua_photodraw_production1578969892110,P,chair,15,30086,0.061403858418367346,NA,P_chair_sketch_age9_IPAD5_THU9M46.png,9,THU
041719_2,photodraw_e21555531146821,S,cup,5,10.127,0.02578922193877551,age9,S_cup_sketch_age9_CDM_photodraw_e21555531146821.png,9,CDM
031619_3,photodraw_e21552766577513,S,hat,6,10.657,0.0401985012755102,age9,S_hat_sketch_age9_CDM_photodraw_e21552766577513.png,9,CDM
IPAD2_THU9M3,Tsinghua_photodraw_production1577172179778,P,hat,9,28969,0.03830516581632653,NA,P_hat_sketch_age9_IPAD2_THU9M3.png,9,THU
041119_2,photodraw_e21555014219148,P,house,19,30,0.05412946428571429,age9,P_house_sketch_age9_CDM_photodraw_e21555014219148.png,9,CDM
IPAD2_THU9M37,Tsinghua_photodraw_production1578102076574,S,house,22,30122,0.14409279336734693,NA,S_house_sketch_age9_IPAD2_THU9M37.png,9,THU
190403_1,photodraw_e21554324047717,P,rabbit,12,30,0.05931122448979592,age9,P_rabbit_sketch_age9_CDM_photodraw_e21554324047717.png,9,CDM
IPAD2_THU9M39,Tsinghua_photodraw_production1578969697574,S,rabbit,13,30085,0.06020806760204082,NA,S_rabbit_sketch_age9_IPAD2_THU9M39.png,9,THU
041119_1,photodraw_e21555004796019,P,tree,4,15.259,0.07250478316326531,age9,P_tree_sketch_age9_CDM_photodraw_e21555004796019.png,9,CDM
IPAD1_THU10F40,Tsinghua_photodraw_production1578969773820,S,tree,4,24522,0.050661670918367346,NA,S_tree_sketch_age10_IPAD1_THU10F40.png,9,THU
032819_2,photodraw_e21553797665751,S,watch,7,12.97,0.023058832908163265,age9,S_watch_sketch_age9_CDM_photodraw_e21553797665751.png,9,CDM
IPAD3_THU9M15,Tsinghua_photodraw_production1575961493402,S,watch,7,16162,0.033282844387755105,NA,S_watch_sketch_age9_IPAD3_THU9M15.png,9,THU
