subID,session_id,condition,category,num_strokes,draw_duration,mean_intensity,age,filename,age_numeric,site
IPAD3_THU4M9,Tsinghua_photodraw_production1573786300883,P,house,9,30060,0.03577407525510204,NA,P_house_sketch_age4_IPAD3_THU4M9.png,4,THU
011119_11,photodraw_e21547243566891,S,rabbit,8,22.159,0.04474250637755102,age4,S_rabbit_sketch_age4_CDM_photodraw_e21547243566891.png,4,CDM
IPAD2_THU4M04,Tsinghua_photodraw_production1573786958772,S,rabbit,15,30118,0.04727359693877551,NA,S_rabbit_sketch_age4_IPAD2_THU4M04.png,4,THU
011119_12,photodraw_e21547246292717,S,tree,5,12.948,0.018355389030612245,age4,S_tree_sketch_age4_CDM_photodraw_e21547246292717.png,4,CDM
IPAD1_THU4F8,Tsinghua_photodraw_production1573785607858,P,tree,4,20104,0.024174904336734693,NA,P_tree_sketch_age4_IPAD1_THU4F8.png,4,THU
011119_9,photodraw_e21547242197593,P,watch,7,18.659,0.08217075892857142,age4,P_watch_sketch_age4_CDM_photodraw_e21547242197593.png,4,CDM
IPAD1_THU4M9,Tsinghua_photodraw_production1573786980255,P,watch,5,21932,0.02618781887755102,NA,P_watch_sketch_age4_IPAD1_THU4M9.png,4,THU
111218_6,photodraw_e21542057631101,P,airplane,7,27.234,0.07344148596938775,age5,P_airplane_sketch_age5_CDM_photodraw_e21542057631101.png,5,CDM
IPAD4_THU5F6,Tsinghua_photodraw_production1573783407261,S,airplane,7,30212,0.04555963010204082,NA,S_airplane_sketch_age5_IPAD4_THU5F6.png,5,THU
110218_2,photodraw_e21541195324779,P,bike,22,27.476,0.07081074617346939,age5,P_bike_sketch_age5_CDM_photodraw_e21541195324779.png,5,CDM
IPAD4_THU5F2,Tsinghua_photodraw_production1573779925870,P,bike,8,30281,0.027782206632653062,NA,P_bike_sketch_age5_IPAD4_THU5F2.png,5,THU
111218_5,photodraw_e21542053241209,P,bird,4,14.113,0.02451371173469388,age5,P_bird_sketch_age5_CDM_photodraw_e21542053241209.png,5,CDM
IPAD4_THU5F6,Tsinghua_photodraw_production1573783407261,P,bird,11,30112,0.046595982142857144,NA,P_bird_sketch_age5_IPAD4_THU5F6.png,5,THU
111418_1,photodraw_e21542218678125,S,car,4,10.4,0.028160873724489797,age5,S_car_sketch_age5_CDM_photodraw_e21542218678125.png,5,CDM
IPAD4_THU5F6,Tsinghua_photodraw_production1573783407261,P,car,19,30094,0.04926658163265306,NA,P_car_sketch_age5_IPAD4_THU5F6.png,5,THU
010919_4,photodraw_e21547066393058,P,cat,4,23.43,0.01739875637755102,age5,P_cat_sketch_age5_CDM_photodraw_e21547066393058.png,5,CDM
IPAD3_THU5F2,Tsinghua_photodraw_production1573780074909,P,cat,9,30128,0.04900749362244898,NA,P_cat_sketch_age5_IPAD3_THU5F2.png,5,THU
120718_1,photodraw_e21544206692186,P,chair,3,10.167,0.0215640943877551,age5,P_chair_sketch_age5_CDM_photodraw_e21544206692186.png,5,CDM
IPAD5_THU5M9,Tsinghua_photodraw_production1573786717640,P,chair,4,30089,0.024174904336734693,NA,P_chair_sketch_age5_IPAD5_THU5M9.png,5,THU
111218_6,photodraw_e21542057631101,P,cup,3,11.169,0.03005420918367347,age5,P_cup_sketch_age5_CDM_photodraw_e21542057631101.png,5,CDM
IPAD5_THU5F2,Tsinghua_photodraw_production1573779810259,S,cup,6,30093,0.03318319515306122,NA,S_cup_sketch_age5_IPAD5_THU5F2.png,5,THU
121418_3,photodraw_e21544821083289,S,hat,3,4.672,0.02686543367346939,age5,S_hat_sketch_age5_CDM_photodraw_e21544821083289.png,5,CDM
IPAD4_THU5F2,Tsinghua_photodraw_production1573779925870,S,hat,1,12733,0.017877072704081634,NA,S_hat_sketch_age5_IPAD4_THU5F2.png,5,THU
112818_1,photodraw_e21543430495947,P,house,6,25.104,0.02220184948979592,age5,P_house_sketch_age5_CDM_photodraw_e21543430495947.png,5,CDM
IPAD1_THU5M1,Tsinghua_photodraw_production1573779087653,P,house,10,22220,0.025011957908163265,NA,P_house_sketch_age5_IPAD1_THU5M1.png,5,THU
110218_1,photodraw_e21541191137910,P,rabbit,8,17.669,0.08229033801020408,age5,P_rabbit_sketch_age5_CDM_photodraw_e21541191137910.png,5,CDM
IPAD1_THU5F2,Tsinghua_photodraw_production1573779630652,S,rabbit,10,23226,0.05628188775510204,NA,S_rabbit_sketch_age5_IPAD1_THU5F2.png,5,THU
121418_3,photodraw_e21544821083289,S,tree,3,5.674,0.05881297831632653,age5,S_tree_sketch_age5_CDM_photodraw_e21544821083289.png,5,CDM
IPAD1_THU5M1,Tsinghua_photodraw_production1573779087653,P,tree,6,16898,0.02881855867346939,NA,P_tree_sketch_age5_IPAD1_THU5M1.png,5,THU
110718_2,photodraw_e21541616746618,S,watch,4,9.847,0.024433992346938774,age5,S_watch_sketch_age5_CDM_photodraw_e21541616746618.png,5,CDM
IPAD5_THU5M9,Tsinghua_photodraw_production1573786717640,S,watch,2,30094,0.0320671237244898,NA,S_watch_sketch_age5_IPAD5_THU5M9.png,5,THU
111418_2,photodraw_e21542220695445,P,airplane,6,14.732,0.03952088647959184,age6,P_airplane_sketch_age6_CDM_photodraw_e21542220695445.png,6,CDM
IPAD1_THU6F20,Tsinghua_photodraw_production1575530376865,P,airplane,4,30415,0.046556122448979595,NA,P_airplane_sketch_age6_IPAD1_THU6F20.png,6,THU
011119_4,photodraw_e21547237271293,S,bike,13,24.65,0.07435825892857142,age6,S_bike_sketch_age6_CDM_photodraw_e21547237271293.png,6,CDM
IPAD1_THU6F43,Tsinghua_photodraw_production1576738027913,S,bike,9,15057,0.03344228316326531,NA,S_bike_sketch_age6_IPAD1_THU6F43.png,6,THU
110718_1,photodraw_e21541613545900,P,bird,3,12.867,0.054986447704081634,age6,P_bird_sketch_age6_CDM_photodraw_e21541613545900.png,6,CDM
IPAD2_THU6F32,Tsinghua_photodraw_production1576136080275,S,bird,6,10502,0.04063695790816327,NA,S_bird_sketch_age6_IPAD2_THU6F32.png,6,THU
011819_5,photodraw_e21547845453981,S,car,18,23.069,0.07583306760204081,age6,S_car_sketch_age6_CDM_photodraw_e21547845453981.png,6,CDM
IPAD3_THU6F19,Tsinghua_photodraw_production1576738635229,P,car,5,30125,0.046217315051020405,NA,P_car_sketch_age6_IPAD3_THU6F19.png,6,THU
011119_7,photodraw_e21547240775263,P,cat,10,26.444,0.03870376275510204,age6,P_cat_sketch_age6_CDM_photodraw_e21547240775263.png,6,CDM
IPAD2_THU6F19,Tsinghua_photodraw_production1575529585327,P,cat,9,21536,0.05181760204081633,NA,P_cat_sketch_age6_IPAD2_THU6F19.png,6,THU
011819_8,photodraw_e21547849081297,P,chair,4,5.942,0.014708227040816327,age6,P_chair_sketch_age6_CDM_photodraw_e21547849081297.png,6,CDM
IPAD1_THU6F19,Tsinghua_photodraw_production1575529582167,P,chair,9,21947,0.04982461734693878,NA,P_chair_sketch_age6_IPAD1_THU6F19.png,6,THU
011819_5,photodraw_e21547845453981,P,cup,3,6.358,0.0311702806122449,age6,P_cup_sketch_age6_CDM_photodraw_e21547845453981.png,6,CDM
IPAD1_THU7M44,Tsinghua_photodraw_production1576739331978,S,cup,3,5547,0.04157366071428571,NA,S_cup_sketch_age6_IPAD1_THU7M44.png,6,THU
011119_4,photodraw_e21547237271293,P,hat,4,13.012,0.03920200892857143,age6,P_hat_sketch_age6_CDM_photodraw_e21547237271293.png,6,CDM
IPAD2_THU6M1,Tsinghua_photodraw_production1577084893527,P,hat,3,8102,0.03671077806122449,NA,P_hat_sketch_age6_IPAD2_THU6M1.png,6,THU
011119_7,photodraw_e21547240775263,P,house,4,12.18,0.026965082908163265,age6,P_house_sketch_age6_CDM_photodraw_e21547240775263.png,6,CDM
IPAD2_THU6M30,Tsinghua_photodraw_production1576134884446,P,house,16,30119,0.09193638392857142,NA,P_house_sketch_age6_IPAD2_THU6M30.png,6,THU
111418_2,photodraw_e21542220695445,P,rabbit,9,15.134,0.03176817602040816,age6,P_rabbit_sketch_age6_CDM_photodraw_e21542220695445.png,6,CDM
IPAD1_THU6F32,Tsinghua_photodraw_production1576478852964,S,rabbit,22,30107,0.07898198341836735,NA,S_rabbit_sketch_age6_IPAD1_THU6F32.png,6,THU
011619_4,photodraw_e21547668018017,S,tree,9,27.493,0.06126434948979592,age6,S_tree_sketch_age6_CDM_photodraw_e21547668018017.png,6,CDM
IPAD3_THU6F21,Tsinghua_photodraw_production1576739623154,P,tree,3,9770,0.05699936224489796,NA,P_tree_sketch_age6_IPAD3_THU6F21.png,6,THU
011819_3,photodraw_e21547836732785,P,watch,5,19.115,0.01670121173469388,age6,P_watch_sketch_age6_CDM_photodraw_e21547836732785.png,6,CDM
IPAD2_THU6M30,Tsinghua_photodraw_production1576134884446,P,watch,20,30102,0.05741788903061224,NA,P_watch_sketch_age6_IPAD2_THU6M30.png,6,THU
010919_2,photodraw_e21547061122742,P,airplane,6,25.869,0.06126434948979592,age7,P_airplane_sketch_age7_CDM_photodraw_e21547061122742.png,7,CDM
IPAD2_THU6M4,Tsinghua_photodraw_production1577086735995,S,airplane,5,24981,0.04627710459183673,NA,S_airplane_sketch_age7_IPAD2_THU6M4.png,7,THU
012519_5,photodraw_e21548451831175,P,bike,18,28.923,0.04803093112244898,age7,P_bike_sketch_age7_CDM_photodraw_e21548451831175.png,7,CDM
IPAD_THU6F13,Tsinghua_photodraw_production1575444606752,P,bike,8,30133,0.04629703443877551,NA,P_bike_sketch_age7_IPAD_THU6F13.png,7,THU
011119_13,photodraw_e21547247873170,S,bird,13,23.111,0.04536033163265306,age7,S_bird_sketch_age7_CDM_photodraw_e21547247873170.png,7,CDM
IPAD1_THU7F42,Tsinghua_photodraw_production1576655850817,P,bird,8,19386,0.036013233418367346,NA,P_bird_sketch_age7_IPAD1_THU7F42.png,7,THU
011819_7,photodraw_e21547848462737,S,car,6,15.958,0.04103555484693878,age7,S_car_sketch_age7_CDM_photodraw_e21547848462737.png,7,CDM
IPAD1_THU8F29,Tsinghua_photodraw_production1576135371471,S,car,13,19301,0.08121412627551021,NA,S_car_sketch_age7_IPAD1_THU8F29.png,7,THU
011819_7,photodraw_e21547848462737,S,cat,12,19.887,0.04087611607142857,age7,S_cat_sketch_age7_CDM_photodraw_e21547848462737.png,7,CDM
IPAD1_THU7M17,Tsinghua_photodraw_production1575444597382,S,cat,25,29723,0.07114955357142858,NA,S_cat_sketch_age7_IPAD1_THU7M17.png,7,THU
121819_3,photodraw_e21545255476223,P,chair,5,6.772,0.024394132653061226,age7,P_chair_sketch_age7_CDM_photodraw_e21545255476223.png,7,CDM
IPAD2_THU7M17,Tsinghua_photodraw_production1575444709158,P,chair,10,24047,0.057716836734693876,NA,P_chair_sketch_age7_IPAD2_THU7M17.png,7,THU
013119_1,photodraw_e21548958550335,P,cup,3,6.036,0.024653220663265307,age7,P_cup_sketch_age7_CDM_photodraw_e21548958550335.png,7,CDM
IPAD_THU7M12,Tsinghua_photodraw_production1575443826068,S,cup,2,4996,0.023377710459183673,NA,S_cup_sketch_age7_IPAD_THU7M12.png,7,THU
013119_1,photodraw_e21548958550335,P,hat,3,9.605,0.04418447066326531,age7,P_hat_sketch_age7_CDM_photodraw_e21548958550335.png,7,CDM
IPAD2_THU7M17,Tsinghua_photodraw_production1575444709158,P,hat,6,17043,0.04595822704081633,NA,P_hat_sketch_age7_IPAD2_THU7M17.png,7,THU
012119_11,photodraw_e21548107987673,S,house,4,5.738,0.04300860969387755,age7,S_house_sketch_age7_CDM_photodraw_e21548107987673.png,7,CDM
IPAD1_THU7F42,Tsinghua_photodraw_production1576655850817,S,house,11,15993,0.05813536352040816,NA,S_house_sketch_age7_IPAD1_THU7F42.png,7,THU
121819_3,photodraw_e21545255476223,S,rabbit,13,13.211,0.06718351403061225,age7,S_rabbit_sketch_age7_CDM_photodraw_e21545255476223.png,7,CDM
IPAD1_THU7F39,Tsinghua_photodraw_production1576653853658,S,rabbit,23,30150,0.06098533163265306,NA,S_rabbit_sketch_age7_IPAD1_THU7F39.png,7,THU
011619_3,photodraw_e21547667337924,S,tree,12,9.552,0.07065130739795919,age7,S_tree_sketch_age7_CDM_photodraw_e21547667337924.png,7,CDM
IPAD2_THU6M4,Tsinghua_photodraw_production1577086735995,S,tree,3,14767,0.044264190051020405,NA,S_tree_sketch_age7_IPAD2_THU6M4.png,7,THU
111218_3,photodraw_e21542049475400,S,watch,9,13.014,0.048947704081632654,age7,S_watch_sketch_age7_CDM_photodraw_e21542049475400.png,7,CDM
IPAD1_THU7M46,Tsinghua_photodraw_production1576741386137,S,watch,7,10591,0.03549505739795918,NA,S_watch_sketch_age7_IPAD1_THU7M46.png,7,THU
121818_1,photodraw_e21545166957201,P,airplane,10,24.71,0.06540975765306123,age8,P_airplane_sketch_age8_CDM_photodraw_e21545166957201.png,8,CDM
IPAD1_THU8F34,Tsinghua_photodraw_production1576481274500,P,airplane,6,30141,0.047552614795918366,NA,P_airplane_sketch_age8_IPAD1_THU8F34.png,8,THU
011819_6,photodraw_e21547845878342,P,bike,11,18.004,0.05311304209183673,age8,P_bike_sketch_age8_CDM_photodraw_e21547845878342.png,8,CDM
IPAD1_THU8F13,Tsinghua_photodraw_production1575358208007,P,bike,7,18577,0.049884406887755105,NA,P_bike_sketch_age8_IPAD1_THU8F13.png,8,THU
022019_6,photodraw_e21550698482522,S,bird,14,13.891,0.030074139030612245,age8,S_bird_sketch_age8_CDM_photodraw_e21550698482522.png,8,CDM
IPAD2_THU8F24,Tsinghua_photodraw_production1575963146898,P,bird,7,26772,0.033701371173469385,NA,P_bird_sketch_age8_IPAD2_THU8F24.png,8,THU
011819_6,photodraw_e21547845878342,S,car,6,12.639,0.039760044642857144,age8,S_car_sketch_age8_CDM_photodraw_e21547845878342.png,8,CDM
IPAD4_THU8F13,Tsinghua_photodraw_production1575444960513,P,car,9,27554,0.037806919642857144,NA,P_car_sketch_age8_IPAD4_THU8F13.png,8,THU
020819_1,photodraw_e21549650853022,P,cat,3,28.747,0.05357142857142857,age8,P_cat_sketch_age8_CDM_photodraw_e21549650853022.png,8,CDM
IPAD1_THU8F34,Tsinghua_photodraw_production1576481274500,S,cat,9,30132,0.050502232142857144,NA,S_cat_sketch_age8_IPAD1_THU8F34.png,8,THU
022019_4,photodraw_e21550694845595,P,chair,9,27.665,0.040716677295918366,age8,P_chair_sketch_age8_CDM_photodraw_e21550694845595.png,8,CDM
IPAD1_THU8M35,Tsinghua_photodraw_production1576565151840,P,chair,11,18417,0.04396524234693878,NA,P_chair_sketch_age8_IPAD1_THU8M35.png,8,THU
022019_6,photodraw_e21550698482522,P,cup,6,10.81,0.04547991071428571,age8,P_cup_sketch_age8_CDM_photodraw_e21550698482522.png,8,CDM
IPAD1_THU8F13,Tsinghua_photodraw_production1575358208007,S,cup,5,14056,0.04729352678571429,NA,S_cup_sketch_age8_IPAD1_THU8F13.png,8,THU
022019_1,photodraw_e21550687622483,S,hat,1,10.038,0.031907684948979595,age8,S_hat_sketch_age8_CDM_photodraw_e21550687622483.png,8,CDM
IPAD3_THU8M14,Tsinghua_photodraw_production1575960933495,P,hat,1,7656,0.019072863520408163,NA,P_hat_sketch_age8_IPAD3_THU8M14.png,8,THU
012119_7,photodraw_e21548100335223,S,house,19,20.555,0.07294323979591837,age8,S_house_sketch_age8_CDM_photodraw_e21548100335223.png,8,CDM
IPAD4_THU8F13,Tsinghua_photodraw_production1575444960513,S,house,10,19409,0.03248565051020408,NA,S_house_sketch_age8_IPAD4_THU8F13.png,8,THU
012119_8,photodraw_e21548104824451,P,rabbit,6,12.736,0.028698979591836735,age8,P_rabbit_sketch_age8_CDM_photodraw_e21548104824451.png,8,CDM
IPAD1_THU9F38,Tsinghua_photodraw_production1576568201260,P,rabbit,3,13922,0.03107063137755102,NA,P_rabbit_sketch_age8_IPAD1_THU9F38.png,8,THU
111418_7,photodraw_e21542229353364,S,tree,5,13.385,0.06716358418367346,age8,S_tree_sketch_age8_CDM_photodraw_e21542229353364.png,8,CDM
IPAD1_THU8F14,Tsinghua_photodraw_production1575358618898,P,tree,3,9244,0.033522002551020405,NA,P_tree_sketch_age8_IPAD1_THU8F14.png,8,THU
012119_2,photodraw_e21548096119835,P,watch,19,12.885,0.053790656887755105,age8,P_watch_sketch_age8_CDM_photodraw_e21548096119835.png,8,CDM
IPAD1_THU9F2,Tsinghua_photodraw_production1577170578110,S,watch,16,15805,0.04908721301020408,NA,S_watch_sketch_age8_IPAD1_THU9F2.png,8,THU
022119_1,photodraw_e21550773711411,P,airplane,17,22.301,0.1067641900510204,age9,P_airplane_sketch_age9_CDM_photodraw_e21550773711411.png,9,CDM
IPAD3_THU9M22,Tsinghua_photodraw_production1578969342231,S,airplane,10,30072,0.038165656887755105,NA,S_airplane_sketch_age9_IPAD3_THU9M22.png,9,THU
042519_1,photodraw_e21556226883192,S,bike,11,13.374,0.02919722576530612,age9,S_bike_sketch_age9_CDM_photodraw_e21556226883192.png,9,CDM
IPAD3_THU9M2,Tsinghua_photodraw_production1578553426570,P,bike,13,16586,0.05839445153061224,NA,P_bike_sketch_age9_IPAD3_THU9M2.png,9,THU
041019_1,photodraw_e21554930039176,P,bird,10,18.414,0.04163345025510204,age9,P_bird_sketch_age9_CDM_photodraw_e21554930039176.png,9,CDM
IPAD1_THU9M2,Tsinghua_photodraw_production1577171554498,S,bird,10,17495,0.0528938137755102,NA,S_bird_sketch_age9_IPAD1_THU9M2.png,9,THU
041219_1,photodraw_e21555102208611,P,car,9,10.161,0.03049266581632653,age9,P_car_sketch_age9_CDM_photodraw_e21555102208611.png,9,CDM
IPAD3_THU9M15,Tsinghua_photodraw_production1575961493402,P,car,5,17117,0.048349808673469385,NA,P_car_sketch_age9_IPAD3_THU9M15.png,9,THU
042619,photodraw_e21556311534736,P,cat,11,17.268,0.06329719387755102,age9,P_cat_sketch_age9_CDM_photodraw_e21556311534736.png,9,CDM
IPAD1_THU9M47,Tsinghua_photodraw_production1578968887739,S,cat,18,16608,0.029536033163265307,NA,S_cat_sketch_age9_IPAD1_THU9M47.png,9,THU
032219_1,photodraw_e21553292202608,S,chair,10,16.775,0.032525510204081634,age9,S_chair_sketch_age9_CDM_photodraw_e21553292202608.png,9,CDM
IPAD5_THU9M5,Tsinghua_photodraw_production1577172518020,S,chair,12,26831,0.07744738520408163,NA,S_chair_sketch_age9_IPAD5_THU9M5.png,9,THU
041719_3,photodraw_e21555533816883,P,cup,4,13.27,0.022341358418367346,age9,P_cup_sketch_age9_CDM_photodraw_e21555533816883.png,9,CDM
IPAD2_THU9F35,Tsinghua_photodraw_production1576566477206,P,cup,3,12064,0.027224170918367346,NA,P_cup_sketch_age9_IPAD2_THU9F35.png,9,THU
041119_1,photodraw_e21555004796019,S,hat,6,12.587,0.0303531568877551,age9,S_hat_sketch_age9_CDM_photodraw_e21555004796019.png,9,CDM
IPAD1_THU9F49,Tsinghua_photodraw_production1578981652743,S,hat,11,14478,0.038962850765306124,NA,S_hat_sketch_age9_IPAD1_THU9F49.png,9,THU
032919_1,photodraw_e21553889536940,P,house,5,30,0.051259566326530615,age9,P_house_sketch_age9_CDM_photodraw_e21553889536940.png,9,CDM
IPAD3_THU9M22,Tsinghua_photodraw_production1578969342231,P,house,18,30101,0.03573421556122449,NA,P_house_sketch_age9_IPAD3_THU9M22.png,9,THU
032619_1,photodraw_e21553637857619,S,rabbit,7,8.345,0.0496452487244898,age9,S_rabbit_sketch_age9_CDM_photodraw_e21553637857619.png,9,CDM
IPAD3_THU9F1,Tsinghua_photodraw_production1578462794400,P,rabbit,8,22962,0.047572544642857144,NA,P_rabbit_sketch_age9_IPAD3_THU9F1.png,9,THU
032819_1,photodraw_e21553793354436,S,tree,3,12.413,0.03439891581632653,age9,S_tree_sketch_age9_CDM_photodraw_e21553793354436.png,9,CDM
IPAD3_THU9F1,Tsinghua_photodraw_production1578462794400,S,tree,4,12038,0.04195232780612245,NA,S_tree_sketch_age9_IPAD3_THU9F1.png,9,THU
041719_2,photodraw_e21555531146821,P,watch,19,30,0.03200733418367347,age9,P_watch_sketch_age9_CDM_photodraw_e21555531146821.png,9,CDM
IPAD5_THU9M46,Tsinghua_photodraw_production1578969892110,P,watch,18,30069,0.053431919642857144,NA,P_watch_sketch_age9_IPAD5_THU9M46.png,9,THU
