subID,session_id,condition,category,num_strokes,draw_duration,mean_intensity,age,filename,age_numeric,site
110918_1,photodraw_e21541799408496,S,cup,1,5.651,0.027323820153061226,age4,S_cup_sketch_age4_CDM_photodraw_e21541799408496.png,4,CDM
IPAD1_THU4M9,Tsinghua_photodraw_production1573786980255,P,cup,4,10152,0.01819595025510204,NA,P_cup_sketch_age4_IPAD1_THU4M9.png,4,THU
0111819_10,photodraw_e21547849860466,P,hat,3,6.8,0.019192442602040817,age4,P_hat_sketch_age4_CDM_photodraw_e21547849860466.png,4,CDM
IPAD1_THU4M7,Tsinghua_photodraw_production1573784632550,S,hat,3,30403,0.050103635204081634,NA,S_hat_sketch_age4_IPAD1_THU4M7.png,4,THU
011619_7,photodraw_e21547673281903,P,house,2,11.014,0.02907764668367347,age4,P_house_sketch_age4_CDM_photodraw_e21547673281903.png,4,CDM
IPAD1_THU4F8,Tsinghua_photodraw_production1573785607858,S,house,7,30371,0.037806919642857144,NA,S_house_sketch_age4_IPAD1_THU4F8.png,4,THU
110918_1,photodraw_e21541799408496,P,rabbit,4,8.525,0.023058832908163265,age4,P_rabbit_sketch_age4_CDM_photodraw_e21541799408496.png,4,CDM
IPAD2_THU5F04,Tsinghua_photodraw_production1573783270171,P,rabbit,8,20186,0.03103077168367347,NA,P_rabbit_sketch_age4_IPAD2_THU5F04.png,4,THU
0111819_10,photodraw_e21547849860466,S,tree,3,8.875,0.07993861607142858,age4,S_tree_sketch_age4_CDM_photodraw_e21547849860466.png,4,CDM
IPAD3_THU4M5,Tsinghua_photodraw_production1573782448277,P,tree,3,14551,0.03551498724489796,NA,P_tree_sketch_age4_IPAD3_THU4M5.png,4,THU
011119_8,photodraw_e21547241159990,S,watch,5,6.129,0.025370695153061226,age4,S_watch_sketch_age4_CDM_photodraw_e21547241159990.png,4,CDM
IPAD3_THU4M10,Tsinghua_photodraw_production1573800441750,S,watch,3,26856,0.023716517857142856,NA,S_watch_sketch_age4_IPAD3_THU4M10.png,4,THU
111218_5,photodraw_e21542053241209,S,airplane,7,11.603,0.04615752551020408,age5,S_airplane_sketch_age5_CDM_photodraw_e21542053241209.png,5,CDM
IPAD5_THU5F3,Tsinghua_photodraw_production1573781111110,S,airplane,7,19653,0.03704958545918367,NA,S_airplane_sketch_age5_IPAD5_THU5F3.png,5,THU
112818_1,photodraw_e21543430495947,P,bike,15,27.127,0.04318797831632653,age5,P_bike_sketch_age5_CDM_photodraw_e21543430495947.png,5,CDM
IPAD3_THU5M1,Tsinghua_photodraw_production1573779019443,S,bike,5,30081,0.03744818239795918,NA,S_bike_sketch_age5_IPAD3_THU5M1.png,5,THU
010919_3,photodraw_e21547062251659,S,bird,7,17.656,0.03164859693877551,age5,S_bird_sketch_age5_CDM_photodraw_e21547062251659.png,5,CDM
IPAD4_THU6F4,Tsinghua_photodraw_production1573781585420,P,bird,2,30078,0.01584422831632653,NA,P_bird_sketch_age5_IPAD4_THU6F4.png,5,THU
111218_5,photodraw_e21542053241209,P,car,8,27.372,0.03437898596938776,age5,P_car_sketch_age5_CDM_photodraw_e21542053241209.png,5,CDM
IPAD3_THU5M1,Tsinghua_photodraw_production1573779019443,S,car,5,13649,0.04205197704081633,NA,S_car_sketch_age5_IPAD3_THU5M1.png,5,THU
111218_2,photodraw_e21542049031572,P,cat,10,13.05,0.041493941326530615,age5,P_cat_sketch_age5_CDM_photodraw_e21542049031572.png,5,CDM
IPAD4_THU6F4,Tsinghua_photodraw_production1573781585420,S,cat,5,30195,0.02658641581632653,NA,S_cat_sketch_age5_IPAD4_THU6F4.png,5,THU
110218_1,photodraw_e21541191137910,S,chair,3,6.221,0.023676658163265307,age5,S_chair_sketch_age5_CDM_photodraw_e21541191137910.png,5,CDM
IPAD3_THU5F2,Tsinghua_photodraw_production1573780074909,P,chair,6,22354,0.03617267219387755,NA,P_chair_sketch_age5_IPAD3_THU5F2.png,5,THU
111218_8,photodraw_e21542061442525,S,cup,3,9.094,0.02361686862244898,age5,S_cup_sketch_age5_CDM_photodraw_e21542061442525.png,5,CDM
IPAD1_THU5M1,Tsinghua_photodraw_production1573779087653,P,cup,5,18755,0.048150510204081634,NA,P_cup_sketch_age5_IPAD1_THU5M1.png,5,THU
111218_5,photodraw_e21542053241209,P,hat,2,6.174,0.022321428571428572,age5,P_hat_sketch_age5_CDM_photodraw_e21542053241209.png,5,CDM
IPAD5_THU6M1,Tsinghua_photodraw_production1573778817054,S,hat,3,17702,0.0194515306122449,NA,S_hat_sketch_age5_IPAD5_THU6M1.png,5,THU
110218_2,photodraw_e21541195324779,P,house,6,22.48,0.05115991709183673,age5,P_house_sketch_age5_CDM_photodraw_e21541195324779.png,5,CDM
IPAD5_THU5F3,Tsinghua_photodraw_production1573781111110,S,house,7,14080,0.03326291454081633,NA,S_house_sketch_age5_IPAD5_THU5F3.png,5,THU
111218_1,photodraw_e21542047659207,P,rabbit,7,24.678,0.05622209821428571,age5,P_rabbit_sketch_age5_CDM_photodraw_e21542047659207.png,5,CDM
IPAD4_THU5F2,Tsinghua_photodraw_production1573779925870,S,rabbit,11,29340,0.05976961096938776,NA,S_rabbit_sketch_age5_IPAD4_THU5F2.png,5,THU
111218_6,photodraw_e21542057631101,S,tree,3,15.975,0.05877311862244898,age5,S_tree_sketch_age5_CDM_photodraw_e21542057631101.png,5,CDM
IPAD4_THU5M3,Tsinghua_photodraw_production1573780549952,S,tree,4,14744,0.06754225127551021,NA,S_tree_sketch_age5_IPAD4_THU5M3.png,5,THU
110218_2,photodraw_e21541195324779,S,watch,8,13.353,0.03382095025510204,age5,S_watch_sketch_age5_CDM_photodraw_e21541195324779.png,5,CDM
IPAD3_THU5M1,Tsinghua_photodraw_production1573779019443,S,watch,11,20463,0.05215640943877551,NA,S_watch_sketch_age5_IPAD3_THU5M1.png,5,THU
103118_2,photodraw_e21541017927896,P,airplane,10,17.137,0.05492665816326531,age6,P_airplane_sketch_age6_CDM_photodraw_e21541017927896.png,6,CDM
IPAD2_THU6M1,Tsinghua_photodraw_production1577084893527,P,airplane,8,30101,0.06112484056122449,NA,P_airplane_sketch_age6_IPAD2_THU6M1.png,6,THU
103118_2,photodraw_e21541017927896,S,bike,18,15.137,0.07015306122448979,age6,S_bike_sketch_age6_CDM_photodraw_e21541017927896.png,6,CDM
IPAD1_THU6F28,Tsinghua_photodraw_production1576134856234,S,bike,19,27625,0.060865752551020405,NA,S_bike_sketch_age6_IPAD1_THU6F28.png,6,THU
011819_1,photodraw_e21547834597252,P,bird,7,6.456,0.03334263392857143,age6,P_bird_sketch_age6_CDM_photodraw_e21547834597252.png,6,CDM
IPAD1_THU6F19,Tsinghua_photodraw_production1575529582167,S,bird,6,20775,0.038185586734693876,NA,S_bird_sketch_age6_IPAD1_THU6F19.png,6,THU
111418_4,photodraw_e21542224218088,P,car,7,22.409,0.05588329081632653,age6,P_car_sketch_age6_CDM_photodraw_e21542224218088.png,6,CDM
IPAD2_THU6M2,Tsinghua_photodraw_production1577085371906,P,car,15,25299,0.03314333545918367,NA,P_car_sketch_age6_IPAD2_THU6M2.png,6,THU
111418_4,photodraw_e21542224218088,S,cat,8,10.557,0.05640146683673469,age6,S_cat_sketch_age6_CDM_photodraw_e21542224218088.png,6,CDM
IPAD2_THU6M1,Tsinghua_photodraw_production1577084893527,S,cat,24,23248,0.05668048469387755,NA,S_cat_sketch_age6_IPAD2_THU6M1.png,6,THU
011119_4,photodraw_e21547237271293,P,chair,6,25.71,0.03728874362244898,age6,P_chair_sketch_age6_CDM_photodraw_e21547237271293.png,6,CDM
IPAD2_THU6F19,Tsinghua_photodraw_production1575529585327,P,chair,7,30107,0.03382095025510204,NA,P_chair_sketch_age6_IPAD2_THU6F19.png,6,THU
011819_8,photodraw_e21547849081297,S,cup,5,11.717,0.030472735969387755,age6,S_cup_sketch_age6_CDM_photodraw_e21547849081297.png,6,CDM
IPAD2_THU6F19,Tsinghua_photodraw_production1575529585327,P,cup,3,7908,0.027004942602040817,NA,P_cup_sketch_age6_IPAD2_THU6F19.png,6,THU
103118_1,photodraw_e21541008354503,P,hat,4,8.18,0.057537468112244895,age6,P_hat_sketch_age6_CDM_photodraw_e21541008354503.png,6,CDM
IPAD2_THU6F19,Tsinghua_photodraw_production1575529585327,S,hat,5,14821,0.03362165178571429,NA,S_hat_sketch_age6_IPAD2_THU6F19.png,6,THU
102618_2,photodraw_e21540577320461,P,house,4,23.346,0.05606265943877551,age6,P_house_sketch_age6_CDM_photodraw_e21540577320461.png,6,CDM
IPAD2_THU6F20,Tsinghua_photodraw_production1575530375673,S,house,7,13888,0.027722417091836735,NA,S_house_sketch_age6_IPAD2_THU6F20.png,6,THU
012119_4,photodraw_e21548097384364,S,rabbit,10,19.234,0.043068399234693876,age6,S_rabbit_sketch_age6_CDM_photodraw_e21548097384364.png,6,CDM
IPAD3_THU7M20,Tsinghua_photodraw_production1576739207246,P,rabbit,9,13252,0.03374123086734694,NA,P_rabbit_sketch_age6_IPAD3_THU7M20.png,6,THU
012119_4,photodraw_e21548097384364,P,tree,12,14.362,0.04434390943877551,age6,P_tree_sketch_age6_CDM_photodraw_e21548097384364.png,6,CDM
IPAD2_THU6M30,Tsinghua_photodraw_production1576134884446,P,tree,12,18623,0.08147321428571429,NA,P_tree_sketch_age6_IPAD2_THU6M30.png,6,THU
103118_2,photodraw_e21541017927896,P,watch,7,19.095,0.03551498724489796,age6,P_watch_sketch_age6_CDM_photodraw_e21541017927896.png,6,CDM
IPAD2_THU6F20,Tsinghua_photodraw_production1575530375673,S,watch,12,26260,0.03828523596938776,NA,S_watch_sketch_age6_IPAD2_THU6F20.png,6,THU
010919_6,photodraw_e21547069129052,P,airplane,8,12.307,0.04545998086734694,age7,P_airplane_sketch_age7_CDM_photodraw_e21547069129052.png,7,CDM
IPAD1_THU8M16,Tsinghua_photodraw_production1575443741291,P,airplane,7,11550,0.0594108737244898,NA,P_airplane_sketch_age7_IPAD1_THU8M16.png,7,THU
012119_10,photodraw_e21548106388954,S,bike,17,19.258,0.058912627551020405,age7,S_bike_sketch_age7_CDM_photodraw_e21548106388954.png,7,CDM
IPAD1_THU7M45,Tsinghua_photodraw_production1576739828389,P,bike,8,30098,0.03284438775510204,NA,P_bike_sketch_age7_IPAD1_THU7M45.png,7,THU
121819_3,photodraw_e21545255476223,P,bird,12,11.831,0.05072146045918367,age7,P_bird_sketch_age7_CDM_photodraw_e21545255476223.png,7,CDM
IPAD1_THU7F15,Tsinghua_photodraw_production1575443023769,P,bird,13,24328,0.046376753826530615,NA,P_bird_sketch_age7_IPAD1_THU7F15.png,7,THU
012519_1,photodraw_e21548441283760,S,car,12,25.354,0.08681441326530612,age7,S_car_sketch_age7_CDM_photodraw_e21548441283760.png,7,CDM
IPAD2_THU7F15,Tsinghua_photodraw_production1575443337678,P,car,5,14702,0.03728874362244898,NA,P_car_sketch_age7_IPAD2_THU7F15.png,7,THU
012119_6,photodraw_e21548098930405,P,cat,8,26.466,0.019232302295918366,age7,P_cat_sketch_age7_CDM_photodraw_e21548098930405.png,7,CDM
IPAD1_THU7M46,Tsinghua_photodraw_production1576741386137,P,cat,3,21651,0.06772161989795919,NA,P_cat_sketch_age7_IPAD1_THU7M46.png,7,THU
111418_6,photodraw_e21542224706912,P,chair,12,30,0.0879703443877551,age7,P_chair_sketch_age7_CDM_photodraw_e21542224706912.png,7,CDM
IPAD1_THU7F40,Tsinghua_photodraw_production1576654381493,P,chair,11,30388,0.058274872448979595,NA,P_chair_sketch_age7_IPAD1_THU7F40.png,7,THU
011619_3,photodraw_e21547667337924,S,cup,3,4.455,0.0205078125,age7,S_cup_sketch_age7_CDM_photodraw_e21547667337924.png,7,CDM
IPAD1_THU7M46,Tsinghua_photodraw_production1576741386137,S,cup,3,7399,0.04336734693877551,NA,S_cup_sketch_age7_IPAD1_THU7M46.png,7,THU
010919_2,photodraw_e21547061122742,P,hat,10,28.328,0.050123565051020405,age7,P_hat_sketch_age7_CDM_photodraw_e21547061122742.png,7,CDM
IPAD1_THU8F33,Tsinghua_photodraw_production1576480154717,P,hat,6,24460,0.03599330357142857,NA,P_hat_sketch_age7_IPAD1_THU8F33.png,7,THU
011819_7,photodraw_e21547848462737,P,house,2,12.039,0.027582908163265307,age7,P_house_sketch_age7_CDM_photodraw_e21547848462737.png,7,CDM
IPAD2_THU7F15,Tsinghua_photodraw_production1575443337678,S,house,4,9332,0.03513632015306122,NA,S_house_sketch_age7_IPAD2_THU7F15.png,7,THU
111218_3,photodraw_e21542049475400,P,rabbit,8,14.86,0.042470503826530615,age7,P_rabbit_sketch_age7_CDM_photodraw_e21542049475400.png,7,CDM
IPAD1_THU7F41,Tsinghua_photodraw_production1576654970816,P,rabbit,5,21530,0.03567442602040816,NA,P_rabbit_sketch_age7_IPAD1_THU7F41.png,7,THU
012119_3,photodraw_e21548096758313,P,tree,2,4.763,0.023955676020408163,age7,P_tree_sketch_age7_CDM_photodraw_e21548096758313.png,7,CDM
IPAD1_THU7M46,Tsinghua_photodraw_production1576741386137,S,tree,1,7856,0.04551977040816327,NA,S_tree_sketch_age7_IPAD1_THU7M46.png,7,THU
011119_13,photodraw_e21547247873170,S,watch,2,2.082,0.019013073979591837,age7,S_watch_sketch_age7_CDM_photodraw_e21547247873170.png,7,CDM
IPAD1_THU7F15,Tsinghua_photodraw_production1575443023769,S,watch,7,15362,0.02180325255102041,NA,S_watch_sketch_age7_IPAD1_THU7F15.png,7,THU
011819_6,photodraw_e21547845878342,S,airplane,7,11.17,0.047951211734693876,age8,S_airplane_sketch_age8_CDM_photodraw_e21547845878342.png,8,CDM
IPAD5_THU9M2,Tsinghua_photodraw_production1577171766191,P,airplane,8,20725,0.05026307397959184,NA,P_airplane_sketch_age8_IPAD5_THU9M2.png,8,THU
012519_3,photodraw_e21548449754672,S,bike,9,19.097,0.037607621173469385,age8,S_bike_sketch_age8_CDM_photodraw_e21548449754672.png,8,CDM
IPAD2_THU9M2,Tsinghua_photodraw_production1577171900113,S,bike,10,15282,0.03009406887755102,NA,S_bike_sketch_age8_IPAD2_THU9M2.png,8,THU
111418_7,photodraw_e21542229353364,P,bird,23,27.756,0.07387994260204081,age8,P_bird_sketch_age8_CDM_photodraw_e21542229353364.png,8,CDM
IPAD_THU8M21,Tsinghua_photodraw_production1575960999852,S,bird,12,22762,0.058095503826530615,NA,S_bird_sketch_age8_IPAD_THU8M21.png,8,THU
012519_3,photodraw_e21548449754672,S,car,17,23.574,0.06224091198979592,age8,S_car_sketch_age8_CDM_photodraw_e21548449754672.png,8,CDM
IPAD2_THU8F34,Tsinghua_photodraw_production1576565958996,S,car,7,26363,0.03685028698979592,NA,S_car_sketch_age8_IPAD2_THU8F34.png,8,THU
011619_8,photodraw_e21547674347301,S,cat,12,17.677,0.07114955357142858,age8,S_cat_sketch_age8_CDM_photodraw_e21547674347301.png,8,CDM
IPAD4_THU8M12,Tsinghua_photodraw_production1575444054603,P,cat,4,17109,0.05951052295918367,NA,P_cat_sketch_age8_IPAD4_THU8M12.png,8,THU
022019_6,photodraw_e21550698482522,P,chair,19,20.459,0.09159757653061225,age8,P_chair_sketch_age8_CDM_photodraw_e21550698482522.png,8,CDM
IPAD1_THU8F34,Tsinghua_photodraw_production1576481274500,S,chair,5,18937,0.03960060586734694,NA,S_chair_sketch_age8_IPAD1_THU8F34.png,8,THU
011619_9,photodraw_e21547677339884,P,cup,4,11.125,0.030393016581632654,age8,P_cup_sketch_age8_CDM_photodraw_e21547677339884.png,8,CDM
IPAD3_THU8M1,Tsinghua_photodraw_production1578553081396,P,cup,5,5101,0.023895886479591837,NA,P_cup_sketch_age8_IPAD3_THU8M1.png,8,THU
011119_6,photodraw_e21547238752953,P,hat,3,7.089,0.03940130739795918,age8,P_hat_sketch_age8_CDM_photodraw_e21547238752953.png,8,CDM
IPAD4_THU8F11,Tsinghua_photodraw_production1575442907120,P,hat,2,17055,0.03848453443877551,NA,P_hat_sketch_age8_IPAD4_THU8F11.png,8,THU
111418_7,photodraw_e21542229353364,S,house,20,22.104,0.11894132653061225,age8,S_house_sketch_age8_CDM_photodraw_e21542229353364.png,8,CDM
IPAD3_THU8F16,Tsinghua_photodraw_production1575962153007,P,house,17,18856,0.04799107142857143,NA,P_house_sketch_age8_IPAD3_THU8F16.png,8,THU
012119_9,photodraw_e21548105648196,P,rabbit,6,22.617,0.0349968112244898,age8,P_rabbit_sketch_age8_CDM_photodraw_e21548105648196.png,8,CDM
IPAD2_THU9M2,Tsinghua_photodraw_production1577171900113,P,rabbit,10,11940,0.04791135204081633,NA,P_rabbit_sketch_age8_IPAD2_THU9M2.png,8,THU
011819_6,photodraw_e21547845878342,S,tree,6,11.88,0.11702806122448979,age8,S_tree_sketch_age8_CDM_photodraw_e21547845878342.png,8,CDM
IPAD2_THU9M2,Tsinghua_photodraw_production1577171900113,S,tree,3,6461,0.049505739795918366,NA,S_tree_sketch_age8_IPAD2_THU9M2.png,8,THU
012119_8,photodraw_e21548104824451,S,watch,8,9.598,0.03471779336734694,age8,S_watch_sketch_age8_CDM_photodraw_e21548104824451.png,8,CDM
IPAD2_THU9F22,Tsinghua_photodraw_production1575961442866,P,watch,18,30107,0.03864397321428571,NA,P_watch_sketch_age8_IPAD2_THU9F22.png,8,THU
031619_2,photodraw_e21552765156167,S,airplane,4,7.883,0.043845663265306124,age9,S_airplane_sketch_age9_CDM_photodraw_e21552765156167.png,9,CDM
IPAD1_THU9M11,Tsinghua_photodraw_production1575356102513,P,airplane,12,27409,0.07166772959183673,NA,P_airplane_sketch_age9_IPAD1_THU9M11.png,9,THU
032819_2,photodraw_e21553797665751,P,bike,14,30,0.06983418367346939,age9,P_bike_sketch_age9_CDM_photodraw_e21553797665751.png,9,CDM
IPAD1_THU10F40,Tsinghua_photodraw_production1578969773820,S,bike,2,30126,0.02610809948979592,NA,S_bike_sketch_age10_IPAD1_THU10F40.png,9,THU
022119_1,photodraw_e21550773711411,P,bird,30,28.496,0.09329161352040816,age9,P_bird_sketch_age9_CDM_photodraw_e21550773711411.png,9,CDM
IPAD3_THU9M15,Tsinghua_photodraw_production1575961493402,P,bird,5,9571,0.03286431760204082,NA,P_bird_sketch_age9_IPAD3_THU9M15.png,9,THU
032819_1,photodraw_e21553793354436,S,car,14,30,0.047572544642857144,age9,S_car_sketch_age9_CDM_photodraw_e21553793354436.png,9,CDM
IPAD3_THU9F1,Tsinghua_photodraw_production1578462794400,P,car,3,20309,0.04434390943877551,NA,P_car_sketch_age9_IPAD3_THU9F1.png,9,THU
041719_3,photodraw_e21555533816883,S,cat,14,24.046,0.028260522959183673,age9,S_cat_sketch_age9_CDM_photodraw_e21555533816883.png,9,CDM
IPAD1_THU9F49,Tsinghua_photodraw_production1578981652743,P,cat,16,20248,0.05287388392857143,NA,P_cat_sketch_age9_IPAD1_THU9F49.png,9,THU
041019_1,photodraw_e21554930039176,S,chair,14,14.553,0.05879304846938776,age9,S_chair_sketch_age9_CDM_photodraw_e21554930039176.png,9,CDM
IPAD2_THU9M23,Tsinghua_photodraw_production1575962846373,S,chair,4,7392,0.022181919642857144,NA,S_chair_sketch_age9_IPAD2_THU9M23.png,9,THU
040519_1,photodraw_e21554499556910,S,cup,4,5.191,0.036431760204081634,age9,S_cup_sketch_age9_CDM_photodraw_e21554499556910.png,9,CDM
IPAD1_THU9M12,Tsinghua_photodraw_production1575356843675,S,cup,3,9033,0.04536033163265306,NA,S_cup_sketch_age9_IPAD1_THU9M12.png,9,THU
041719_3,photodraw_e21555533816883,S,hat,8,11.596,0.028838488520408163,age9,S_hat_sketch_age9_CDM_photodraw_e21555533816883.png,9,CDM
IPAD5_THU9M5,Tsinghua_photodraw_production1577172518020,P,hat,4,15243,0.03830516581632653,NA,P_hat_sketch_age9_IPAD5_THU9M5.png,9,THU
031619_2,photodraw_e21552765156167,P,house,4,11.385,0.03342235331632653,age9,P_house_sketch_age9_CDM_photodraw_e21552765156167.png,9,CDM
IPAD2_THU9M39,Tsinghua_photodraw_production1578969697574,S,house,13,20619,0.04534040178571429,NA,S_house_sketch_age9_IPAD2_THU9M39.png,9,THU
032919_1,photodraw_e21553889536940,P,rabbit,4,29.711,0.056640625,age9,P_rabbit_sketch_age9_CDM_photodraw_e21553889536940.png,9,CDM
IPAD3_THU9M22,Tsinghua_photodraw_production1578969342231,S,rabbit,19,30123,0.0631576849489796,NA,S_rabbit_sketch_age9_IPAD3_THU9M22.png,9,THU
041719_2,photodraw_e21555531146821,P,tree,21,14.729,0.038384885204081634,age9,P_tree_sketch_age9_CDM_photodraw_e21555531146821.png,9,CDM
IPAD2_THU9M37,Tsinghua_photodraw_production1578102076574,S,tree,25,30081,0.21045918367346939,NA,S_tree_sketch_age9_IPAD2_THU9M37.png,9,THU
041019_1,photodraw_e21554930039176,P,watch,20,20.496,0.05211654974489796,age9,P_watch_sketch_age9_CDM_photodraw_e21554930039176.png,9,CDM
IPAD1_THU9F49,Tsinghua_photodraw_production1578981652743,S,watch,15,17249,0.03017378826530612,NA,S_watch_sketch_age9_IPAD1_THU9F49.png,9,THU
